"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"362","1","AWI-0065    ","C-071       ","888","                                        ","C-071     ","    ","992","9","98","621","621","900","900","46","295974","    L0900-992007","10","C-071 RAM AIT SPRT FROM 9/7-15","52","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-071        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-074       ","1","                                        ","C-074     ","    ","671","6","98","625","625","900","900","46","297613","    L5900-671005","10","C-074 SMOKE FLOAT MOUNTS      ","55","0","63.00","63.00","0.00","0.00","0.00","63.00","0.00","0.00","0.00","63.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-074       ","1","                                        ","C-074     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C074","671","BUDGET AWI-0065 C-074         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-074        Total","","","","","","","","","","","","","","","","","","","63.00","63.00","0.00","0.00","0.00","63.00","0.00","0.00","0.00","63.00","","","","","",""
"362","1","AWI-0065    ","C-078       ","1","                                        ","C-078     ","    ","505","5","98","623","623","900","900","46","297616","    L3900-505004","10","C-078 FAB DEFUEL HOSE ASSY    ","53","100","20.00","20.00","20.00","20.00","19.98","0.00","0.00","0.00","0.00","19.98","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-078       ","1","                                        ","C-078     ","    ","505","5","20","623","623","900","900","0","","    L6000-00C078","505","BUDGET AWI-0065 C-078         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-078        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","19.98","0.00","0.00","0.00","0.00","19.98","","","","","",""
"362","1","AWI-0065    ","C-080       ","1","                                        ","C-080     ","    ","555","5","98","623","623","900","900","46","297625","    L3900-555001","10","C-080 REPAIR AFFF RELIEF VALVE","53","100","15.00","15.00","15.00","15.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-080       ","1","                                        ","C-080     ","    ","555","5","98","623","623","900","900","0","","    L6000-00C080","555","BUDGET AWI-0065 C-080         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-080        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","15.00","15.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-081       ","1","                                        ","C-081     ","    ","652","6","98","625","625","900","900","46","297635","    L5900-652003","10","C-081 OXY BOTTLE BRACKETS     ","55","100","20.00","20.00","20.00","20.00","30.00","0.00","0.00","0.00","0.00","30.00","0.67","0.67","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-081       ","1","                                        ","C-081     ","    ","652","6","20","625","625","900","900","0","","    L6000-00C081","652","BUDGET AWI-0065 C-081         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-081        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","30.00","0.00","0.00","0.00","0.00","30.00","","","","","",""
"362","1","AWI-0065    ","C-088       ","1","                                        ","C-088     ","    ","555","5","98","623","623","900","900","46","297751","    L3900-555002","10","C-088 AFFF VALVE 555-02-V010A ","53","100","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-088       ","1","                                        ","C-088     ","    ","555","5","20","623","623","900","900","0","","    L6000-00C088","555","BUDGET AWI-0065 C-088         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-088        Total","","","","","","","","","","","","","","","","","","","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-090       ","1","                                        ","C-090     ","    ","528","5","98","623","623","900","900","46","297940","    L3900-528003","10","C-090 BERTH MOD SHOWER LEAK   ","53","100","20.00","20.00","20.00","20.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-090       ","1","                                        ","C-090     ","    ","528","5","20","623","623","900","900","0","","    L6000-00C090","528","BUDGET AWI-0065 C-090         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-090        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-091       ","1","                                        ","C-091     ","    ","555","5","98","623","623","900","900","46","297809","    L3900-555003","10","C-091 REPAIR AFFF NOZZLE      ","53","100","20.00","20.00","20.00","20.00","16.00","0.00","0.00","0.00","0.00","16.00","1.25","1.25","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-091       ","1","                                        ","C-091     ","    ","555","5","20","623","623","900","900","0","","    L6000-00C091","555","BUDGET AWI-0065 C-091         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-091        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","16.00","0.00","0.00","0.00","0.00","16.00","","","","","",""
"362","1","AWI-0065    ","C-094       ","1","                                        ","C-094     ","    ","573","5","98","624","624","900","900","46","297936","    L4900-573002","10","C-094 BERTH MOD LOAD SUPPORT  ","54","100","24.00","24.00","24.00","24.00","29.00","0.00","0.00","0.00","0.00","29.00","0.83","0.83","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-094       ","1","                                        ","C-094     ","    ","573","5","20","624","624","900","900","0","","    L6000-00C094","573","BUDGET AWI-0065 C-094         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-094        Total","","","","","","","","","","","","","","","","","","","24.00","24.00","24.00","24.00","29.00","0.00","0.00","0.00","0.00","29.00","","","","","",""
"362","1","AWI-0065    ","C-100       ","1","                                        ","C-100     ","    ","555","5","98","623","623","900","900","46","298015","    L3900-555004","10","C-100 AFFF RE-ENTRY HOSE B/P  ","53","100","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-100       ","1","                                        ","C-100     ","    ","555","5","20","623","623","900","900","0","","    L6000-00C100","555","BUDGET AWI-0065 C-100         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-100        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-104       ","1","                                        ","C-104     ","    ","640","6","98","625","625","900","900","46","298638","    L5900-640003","10","C-104 FIX FILE CABS/SR SAFES  ","55","100","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-104       ","1","                                        ","C-104     ","    ","640","6","20","625","625","900","900","0","","    L6000-00C104","640","BUDGET AWI-0065 C-104         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-104        Total","","","","","","","","","","","","","","","","","","","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-110       ","1","                                        ","C-110     ","    ","507","5","98","625","625","900","900","46","298635","    L5900-507001","10","C-110 INSTALL NEW LABEL PLATES","55","100","40.00","40.00","40.00","40.00","12.92","0.00","0.00","0.00","0.00","12.92","3.10","3.10","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-110       ","1","                                        ","C-110     ","    ","507","5","20","625","625","900","900","0","","    L6000-00C110","507","BUDGET AWI-0065 C-110         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-110        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","12.92","0.00","0.00","0.00","0.00","12.92","","","","","",""
"362","1","AWI-0065    ","C-111       ","1","                                        ","C-111     ","    ","233","2","98","624","624","900","900","46","298344","    L4900-233002","10","C-111 MPDE MACHINEST SUPPORT  ","54","100","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-111       ","1","                                        ","C-111     ","    ","233","2","20","624","624","900","900","0","","    L6000-00C111","233","BUDGET AWI-0065 C-111         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-111        Total","","","","","","","","","","","","","","","","","","","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-112       ","1","                                        ","C-112     ","    ","241","2","98","624","624","900","900","46","298422","    L4900-247002","10","C-112 SPLIT GEAR TEMP DETECTOR","54","100","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-112       ","1","                                        ","C-112     ","    ","241","2","20","624","624","900","900","0","","    L6000-00C112","241","BUDGET AWI-0065 C-112         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-112        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-129       ","1","                                        ","C-129     ","    ","262","2","98","623","623","900","900","46","299233","    L3900-262003","10","C-129 ANCH WNDLAS SIGHT GLASS ","53","100","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-129       ","1","                                        ","C-129     ","    ","262","2","20","623","623","900","900","0","","    L6000-00C129","262","BUDGET AWI-0065 C-129         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-129        Total","","","","","","","","","","","","","","","","","","","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"362","1","AWI-0065    ","C-Talon     ","1","                                        ","C-Talon   ","    ","992","9","98","621","621","900","900","46","290528","    L0900-992006","10","C-TALON WELDERS HOURS         ","52","100","209.00","209.00","209.00","209.00","1112.68","0.00","0.00","0.00","0.00","1112.68","0.19","0.19","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-Talon     ","1","                                        ","C-Talon   ","    ","992","9","20","621","621","900","900","0","","    L6000-CTALON","992","BUDGET AWI-0065 C-TALON       ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-Talon      Total","","","","","","","","","","","","","","","","","","","209.00","209.00","209.00","209.00","1112.68","0.00","0.00","0.00","0.00","1112.68","","","","","",""
"362","1","104","LCS1-0586R1 ","1","                                        ","LCS1-0586 ","    ","301","3","20","626","626","900","900","0","","    L6000-0586R1","301","BUDGET CLIN 0104 LCS1-0586R1  ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","LCS1-0586R1 ","1","                                        ","LCS1-0586 ","    ","301","3","98","626","626","900","900","46","287952","    L6900-301002","10","LCS1-0568R1 GFE(BMMFR)INSTL   ","54","100","40.00","40.00","40.00","40.00","50.00","0.00","0.00","0.00","0.00","50.00","0.80","0.80","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","LCS1-0586R1  Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","50.00","0.00","0.00","0.00","0.00","50.00","","","","","",""
"362","1","104","LCS1-0720R1 ","1","                                        ","LCS1-0720R","    ","542","5","98","623","623","900","900","46","290375","    L3900-542001","10","LCS1-0720R1 JP-5 FUEL STRIP   ","53","50","81.00","81.00","40.50","40.50","210.50","40.00","0.00","0.00","0.00","250.50","0.19","0.19","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","LCS1-0720R1 ","1","                                        ","LCS1-0720R","    ","542","5","98","623","623","900","900","46","296583","    L3900-542002","10","LCS1-0720R1 JP-5 FUEL STRIP   ","53","0","63.00","63.00","0.00","0.00","7.00","63.00","0.00","0.00","0.00","70.00","0.00","0.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","LCS1-0720R1 ","1","                                        ","LCS1-0720R","    ","542","5","20","623","623","900","900","0","","    L6000-0720R1","542","BUDGET CLIN 0104 LCS 1-0720R1 ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","LCS1-0720R1 ","1","                                        ","LCS1-0720R","    ","542","5","20","623","623","900","900","0","","   L6000-LCS1720","542","BUDGET CLIN 0104 LCS1-0720R1  ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","LCS1-0720R1  Total","","","","","","","","","","","","","","","","","","","144.00","144.00","40.50","40.50","217.50","103.00","0.00","0.00","0.00","320.50","","","","","",""
"362","1","104","LCS1-0776R1 ","1","                                        ","LCS1-0776R","    ","324","3","20","626","626","900","900","0","","    L6000-LCS107","324","BUDGET CLIN 0104 LCS1-0776R1  ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","LCS1-0776R1 ","1","                                        ","LCS1-0776R","    ","324","3","98","626","626","900","900","46","290367","    L6900-324001","10","LCS1-0776R1 GFD INST/SWBD MOD ","56","100","16.00","16.00","16.00","16.00","6.00","0.00","0.00","0.00","0.00","6.00","2.67","2.67","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","LCS1-0776R1  Total","","","","","","","","","","","","","","","","","","","16.00","16.00","16.00","16.00","6.00","0.00","0.00","0.00","0.00","6.00","","","","","",""
"362","1","104","LCS1-0992   ","1","                                        ","LCS1-0992 ","    ","261","2","98","623","623","900","900","46","296588","    L3900-261002","10","LCS1-0992 ADD FUEL FILTERS    ","53","0","26.00","26.00","0.00","0.00","0.00","26.00","0.00","0.00","0.00","26.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","LCS1-0992   ","1","                                        ","LCS1-0992 ","    ","261","2","20","623","623","900","900","0","","    L6000-LCS109","261","BUDGET CLIN 0104 LCS1-0992    ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","LCS1-0992    Total","","","","","","","","","","","","","","","","","","","26.00","26.00","0.00","0.00","0.00","26.00","0.00","0.00","0.00","26.00","","","","","",""
"362","1","104","PCW-0921    ","1","                                        ","PCW 921   ","    ","528","5","98","623","623","900","900","46","294416","    L3900-528002","10","PCW 921 SURGEON SINK PIPE     ","53","100","96.00","96.00","96.00","96.00","152.75","0.00","0.00","0.00","0.00","152.75","0.63","0.63","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","PCW-0921    ","1","                                        ","PCW 921   ","    ","528","5","20","623","623","900","900","0","","    L6000-PCW921","528","BUDGET CLIN 0104 PCW 921      ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","PCW-0921     Total","","","","","","","","","","","","","","","","","","","96.00","96.00","96.00","96.00","152.75","0.00","0.00","0.00","0.00","152.75","","","","","",""
"362","1","104","PCW-0957    ","1","                                        ","PCW 0957  ","    ","593","5","98","623","623","900","900","46","299620","    L3900-593004","10","PCW-0957 OILY WASTE XFER MOD  ","53","0","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","PCW-0957    ","1","                                        ","PCW 0957  ","    ","593","5","20","623","623","900","900","0","","    L6000-PCW957","593","BUDGET CLIN 0104 PCW 0957     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","PCW-0957     Total","","","","","","","","","","","","","","","","","","","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","","","",""
"362","1","104","PCW-1029R3  ","1","                                        ","PCW 1029R3","    ","415","4","20","626","626","900","900","0","","    L6000-PCW102","415","BUDGET CLIN 0104 PCW 1029R3   ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","PCW-1029R3  ","1","                                        ","PCW 1029R3","    ","432","4","98","626","626","900","900","46","291857","    L6900-415001","10","PCW 1029R3 COMPUTERS/PRINTERS ","56","100","152.00","152.00","152.00","152.00","426.00","0.00","0.00","0.00","0.00","426.00","0.36","0.36","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","PCW-1029R3   Total","","","","","","","","","","","","","","","","","","","152.00","152.00","152.00","152.00","426.00","0.00","0.00","0.00","0.00","426.00","","","","","",""
"362","1","104","PCW-1039R1C1","1","                                        ","PCW 1039R1","    ","652","6","98","625","625","900","900","46","288432","    L5900-652001","10","PCW 1039R1C1 REDESIGN FRIDGE  ","55","100","112.00","112.00","112.00","112.00","24.67","0.00","0.00","0.00","0.00","24.67","4.54","4.54","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","PCW-1039R1C1","1","                                        ","PCW 1039R1","    ","652","6","20","625","625","900","900","0","","    L6000-PCW103","652","BUDGET CLIN 0104 PCW 1039R1C1 ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","PCW-1039R1C1 Total","","","","","","","","","","","","","","","","","","","112.00","112.00","112.00","112.00","24.67","0.00","0.00","0.00","0.00","24.67","","","","","",""
"362","1","104","PCW-1139    ","1","                                        ","PCW 1139  ","    ","602","6","98","625","625","900","900","46","297152","    L5900-602007","10","PCW-1139 ADD 2ND UCARS/MQ-8   ","55","100","73.00","73.00","73.00","73.00","31.50","0.00","0.00","0.00","0.00","31.50","2.32","2.32","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","PCW-1139    ","1","                                        ","PCW 1139  ","    ","602","6","20","625","625","900","900","0","","    L6000-PCW113","602","BUDGET CLIN 0104 PCW 1139     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","PCW-1139     Total","","","","","","","","","","","","","","","","","","","73.00","73.00","73.00","73.00","31.50","0.00","0.00","0.00","0.00","31.50","","","","","",""
"362","1","104","PCW-6242    ","1","                                        ","PCW 6242  ","    ","169","1","98","621","621","900","900","46","","    L1900-169001","10","PCW 6242 LCS9 RAMP/DOOR DIM   ","52","0","5.00","5.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","5.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","PCW-6242    ","1","                                        ","PCW 6242  ","    ","169","1","20","621","621","900","900","0","","    L6000-PCW624","169","BUDGET CLIN 0104 PCW 6242     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","PCW-6242     Total","","","","","","","","","","","","","","","","","","","5.00","5.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","5.00","","","","","",""
"362","1","104","TI-1        ","   ","","TI-1      ","    ","897","8","98","515","515","900","TI-1  ","0","944772","    L6110-000001","10","TI-1 PMO SALARY PMO           ","6000","45","365.00","365.00","164.25","164.25","2753.60","228.70","0.00","0.00","0.00","2982.30","0.06","0.06","","","",""
"362","1","104","TI-1        ","   ","","TI-1      ","    ","897","8","20","515","515","900","TI-1  ","0","944771","    L6110-990000","897","BUDGET PMO CLIN 0104 TI-1     ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-1         Total","","","","","","","","","","","","","","","","","","","365.00","365.00","164.25","164.25","2753.60","228.70","0.00","0.00","0.00","2982.30","","","","","",""
"362","1","104","TI-2        ","   ","","TI-2      ","    ","897","9","98","620","620","900","TI-2  ","0","944774","    L6200-000001","10","TI-2 MFG SUPERVISION EMPLOYEES","6000","42","4358.00","4358.00","1830.36","1830.36","4644.27","1848.00","0.00","0.00","0.00","6492.27","0.39","0.39","","","",""
"362","1","104","TI-2        ","   ","","TI-2      ","    ","897","9","20","620","620","900","TI-2  ","0","944773","    L6200-990000","897","BUDGET PMO CLIN 0104 TI-2     ","6998","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-2         Total","","","","","","","","","","","","","","","","","","","4358.00","4358.00","1830.36","1830.36","4644.27","1848.00","0.00","0.00","0.00","6492.27","","","","","",""
"362","1","104","TI-2 TM     ","   ","","TI-2 TM   ","    ","83","1","14","510","510","900","900","0","947139","    L3100-000001","10","TI-2 TM LCS 9 IPDA PROVISION  ","1602","0","118.00","118.00","0.00","0.00","24.72","118.00","0.00","0.00","0.00","142.72","0.00","0.00","","","",""
"362","1","104","TI-2 TM     ","   ","","PCW 1139  ","    ","86","1","14","510","510","900","PCW000","0","947140","    L3100-000002","10","TI-2 TM PCW 1139 UPDATES      ","1602","0","4.00","4.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","4.00","","","","","",""
"362","1","104","TI-2 TM     ","   ","","TI-2 TM   ","    ","86","1","14","510","510","900","900","0","947141","    L3100-000003","10","TI-2 TM LCS 9 IPDA UPDATES    ","1602","0","24.00","24.00","0.00","0.00","1.50","24.00","0.00","0.00","0.00","25.50","0.00","0.00","","","",""
"362","1","104","TI-2 TM     ","   ","","TI-2 TM   ","    ","83","1","20","510","510","900","900","0","947138","    L3100-990000","83","BUDGET ILS CLIN 0009 TI-2 TM  ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","104","TI-2 TM     ","   ","","TI-2 TM   ","    ","86","1","20","510","510","900","900","0","947138","    L3100-990000","86","BUDGET ILS CLIN 0009 TI-2 TM  ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-2 TM      Total","","","","","","","","","","","","","","","","","","","146.00","146.00","0.00","0.00","26.22","146.00","0.00","0.00","0.00","172.22","","","","","",""
"362","1","104","UWI-001     ","1","                                        ","UWI-001   ","    ","602","6","98","625","625","900","900","46","294421","    L5900-602006","10","UWI-001 LCS LOA LBL PLATE     ","55","100","272.00","272.00","272.00","272.00","186.02","0.00","0.00","0.00","0.00","186.02","1.46","1.46","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","UWI-001     ","1","                                        ","UWI-001   ","    ","602","6","20","625","625","900","900","0","","    L6000-UWI001","602","BUDGET CLIN 0104 UWI-001      ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","UWI-001      Total","","","","","","","","","","","","","","","","","","","272.00","272.00","272.00","272.00","186.02","0.00","0.00","0.00","0.00","186.02","","","","","",""
"362","1","104","UWI-002     ","1","                                        ","UWI-002   ","    ","992","9","98","621","621","900","900","46","299218","    L0900-992009","10","UWI-002 LCS9 UNDERWAY SUPPORT ","52","100","146.00","146.00","146.00","146.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","UWI-002     ","1","                                        ","UWI-002   ","    ","992","9","20","621","621","900","900","0","","    L6000-UWI002","992","BUDGET CLIN 0104 UWI-002      ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","UWI-002      Total","","","","","","","","","","","","","","","","","","","146.00","146.00","146.00","146.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","104","UWI-003     ","1","                                        ","UWI-003   ","    ","180","1","98","621","621","900","900","46","296615","    L1900-180003","10","UWI-003 WEAP MOD COAM/FDN HOLS","52","100","145.00","145.00","145.00","145.00","117.00","0.00","0.00","0.00","0.00","117.00","1.24","1.24","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","104","UWI-003     ","1","                                        ","UWI-003   ","    ","180","1","20","621","621","900","900","0","","    L6000-UWI003","180","BUDGET CLIN 0104 UWI-003      ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","UWI-003      Total","","","","","","","","","","","","","","","","","","","145.00","145.00","145.00","145.00","117.00","0.00","0.00","0.00","0.00","117.00","","","","","",""
"","","","Grand Total","","","","","","","","","","","","","","","","","","","19057.00","19057.00","12713.22","12713.22","26884.64","5061.40","0.00","0.00","0.00","31946.04","0.473","0.473","","","",""
