"Proj.","FM","HB","Seq","SWBS","Prod. Order","Opr","Task","WS/T","ECP/REA","Item","Description","Earliest Start Dt","Earliest End Date","BUDGET","% PROG","EARNED HOURS","ACTUAL","EAC"
"481","9","D2T ","D2TD1 ","180","0","10","18","    ","336","    D2T00-180004","LCS 21 D2TD1 INSTL 180 D FNDS ","07/07/2015","        ","361","0","0","0","342"
"481","9","D2T ","D2TD1 ","180","0","10","18","    ","337","    D2T00-180005","LCS 21 D2TD1 INST 180 FNDS TOP","07/07/2015","        ","0","0","0","0","0"
"481","9","D2T ","D2TD2 ","180","0","10","18","    ","369","    D2T00-180007","LCS 21 D2TD2 INSTL FND TOPSIDE","09/07/2015","        ","18.5","0","0","0","18"
"481","9","D2T ","D2TD1 ","321","0","10","18","    ","342","    D2T00-321011","LCS 21 D2TD1 INSTL 321 HOTWORK","07/07/2015","        ","650","0","0","0","650"
"481","9","D2T ","D2TD2 ","321","0","10","18","    ","371","    D2T00-321002","LCS 21 D2TD2 INSTL 321 HOTWORK","09/07/2015","        ","630","0","0","0","450"
"481","9","D2T ","D2TD1 ","512","0","10","18","    ","343","    D2T00-512003","LCS 21 D2TD1 HVAC HOTWK INSTL ","07/07/2015","        ","186","0","0","0","180"
"481","9","D2T ","D2TD2 ","512","0","10","18","    ","373","    D2T00-512004","LCS 21 D2TD2 HVAC HTWK INSTL  ","09/07/2015","        ","21","0","0","0","19"
"481","9","D2T ","D2TD2 ","622","0","10","18","    ","377","    D2T00-622001","LCS 21 D2TD2 INSTL622 HANDRAIL","        ","        ","8","0","0","0","8"
"481","9","D2T ","D2TD1 ","623","0","10","18","    ","0","    D2T00-623002","LCS 21 D2TD1 INSTL 623 LADDERS","07/07/2015","        ","3","0","0","0","3"
"481","9","D2T ","D2TD2 ","623","0","10","18","    ","          ","    D2T00-623001","LCS 21 D2TD2 INSTL 623 LADDERS","09/07/2015","        ","3","0","0","0","3"
"481","10","D2T ","D2TD1 ","150","0","10","4","    ","316","    D2T00-150004","LCS 21 D2TD1 MAJ ASSY P3      ","06/01/2015","        ","285","0","0","0","280"
"481","10","D2T ","D2TD1 ","150","0","10","4","    ","322","    D2T00-150012","LCS 21 D2TD1 MAJ ASSY P1      ","06/01/2015","        ","290","0","0","0","285"
"481","10","D2T ","D2TD1 ","150","0","10","4","    ","323","    D2T00-150013","LCS 21 D2TD1 MAJ ASSY P2      ","06/01/2015","        ","120","0","0","0","120"
"481","10","D2T ","D2TD2 ","150","0","10","4","    ","350","    D2T00-150032","LCS 21 D2TD2 MAJ ASSY P1      ","08/03/2015","        ","42","0","0","0","38"
"481","10","D2T ","D2TD2 ","150","0","10","4","    ","351","    D2T00-150033","LCS 21 D2TD2 MAJ ASSY P2      ","08/03/2015","        ","250","0","0","0","225"
"481","2","D3S ","903","992","0","10","19","    ","          ","    D3SS2-992001","LCS 21 D3SS2 UPRIGHT LIFTSTRCT","06/29/2015","        ","200","1","2","0","200"
"481","3","D3S ","D3SS1 ","150","117600","10","4","    ","255","    D3SS1-150001","LCS 21 D3SS1 MAJ ASSY P1      ","04/30/2015","        ","135","0","0","0","135"
"481","3","D3S ","D3SS1 ","150","117601","10","4","    ","256","    D3SS1-150002","LCS 21 D3SS1 MAJ ASSY P2      ","04/30/2015","        ","117","0","0","0","117"
"481","3","D3S ","D3SS1 ","150","117602","10","4","    ","257","    D3SS1-150003","LCS 21 D3SS1 SUB ASSY G       ","04/30/2015","        ","98","30","29.4","22","87"
"481","3","D3S ","D3SS1 ","150","117603","10","4","    ","258","    D3SS1-150004","LCS 21 D3SS1 SUB ASSY A       ","04/30/2015","        ","55","0","0","0","55"
"481","3","D3S ","D3SS1 ","150","117604","10","4","    ","259","    D3SS1-150005","LCS 21 D3SS1 SUB ASSY M       ","04/30/2015","        ","190","0","0","0","190"
"481","3","D3S ","D3SS1 ","150","117605","10","4","    ","260","    D3SS1-150006","LCS 21 D3SS1 SUB ASSY N       ","04/30/2015","        ","32","0","0","0","32"
"481","3","D3S ","D3SS2 ","150","0","10","4","    ","285","    D3SS2-150001","LCS 21 D3SS2 SUB ASSY A       ","05/07/2015","        ","67","0","0","0","67"
"481","3","D3S ","D3SS2 ","150","0","10","4","    ","286","    D3SS2-150002","LCS 21 D3SS2 SUB ASSY B       ","05/07/2015","        ","25","0","0","0","25"
"481","3","D3S ","D3SS2 ","150","0","10","4","    ","287","    D3SS2-150003","LCS 21 D3SS2 SUB ASSY M       ","05/07/2015","        ","89","0","0","0","89"
"481","3","D3S ","D3SS2 ","150","0","10","4","    ","288","    D3SS2-150004","LCS 21 D3SS2 SUB ASSY N       ","05/07/2015","        ","33","0","0","0","33"
"481","3","D3S ","D3SS2 ","150","0","10","4","    ","289","    D3SS2-150005","LCS 21 D3SS2 MAJ ASSY P1      ","05/07/2015","        ","122","0","0","0","122"
"481","3","D3S ","D3SS2 ","150","0","10","8","    ","292","    D3SS2-150007","LCS 21 D3SS2 MAJ ASSY T1      ","05/07/2015","        ","22","0","0","0","22"
"481","3","D3S ","D3SS2 ","150","0","10","8","    ","293","    D3SS2-150008","LCS 21 D3SS2 MAJ ASSY T2      ","05/07/2015","        ","40","0","0","0","40"
"481","3","D3S ","D3SS2 ","150","0","10","8","    ","294","    D3SS2-150009","LCS 21 D3SS2 MAJ ASSY T3      ","05/07/2015","        ","40","0","0","0","40"
"481","3","D3S ","D3SS2 ","150","0","10","8","    ","295","    D3SS2-150010","LCS 21 D3SS2 MAJ ASSY T4      ","05/07/2015","        ","18","0","0","0","18"
"481","3","D3S ","D3SS2 ","150","0","10","8","    ","296","    D3SS2-150011","LCS 21 D3SS2 MAJ ASSY T5      ","05/07/2015","        ","23","0","0","0","23"
"481","3","D3S ","D3SS2 ","150","0","10","8","    ","297","    D3SS2-150021","LCS 21 D3SS2 MAJ ASSY T6      ","05/07/2015","        ","40","0","0","0","40"
"481","3","D3S ","D3SD1 ","150","0","10","4","    ","242","    D3SD1-150001","LCS 21 D3SD1 SUB ASSY C       ","06/22/2015","        ","3.4","0","0","0","3.4"
"481","3","D3S ","D3SD1 ","150","0","10","4","    ","243","    D3SD1-150003","LCS 21 D3SD1 MAJ ASSY P1      ","06/22/2015","        ","257","0","0","0","257"
"481","3","D3S ","D3SD1 ","150","0","10","4","    ","244","    D3SD1-150004","LCS 21 D3SD1 MAJ ASSY P2      ","06/22/2015","        ","290","0","0","0","290"
"481","3","D3S ","D3SD1 ","150","0","10","4","    ","245","    D3SD1-150005","LCS 21 D3SD1 MAJ ASSY P3      ","06/22/2015","        ","55","0","0","0","55"
"481","3","D3S ","D3SD1 ","150","0","10","8","    ","247","    D3SD1-150006","LCS 21 D3SD1 CONSTRCT FIT BS_1","06/22/2015","        ","48","0","0","0","48"
"481","3","D3S ","D3SD1 ","150","0","10","9","    ","248","    D3SD1-150007","LCS 21 D3SD1 CONSTRT WELD BS_1","06/22/2015","        ","73","0","0","0","73"
"481","3","D3S ","D3SS1 ","150","117606","10","8","    ","262","    D3SS1-150007","LCS 21 D3SS1 MAJ ASSY T1      ","06/22/2015","        ","28","0","0","0","28"
"481","3","D3S ","D3SS1 ","150","117607","10","8","    ","263","    D3SS1-150009","LCS 21 D3SS1 MAJ ASSY T3      ","06/22/2015","        ","20","0","0","0","20"
"481","3","D3S ","D3SS1 ","150","117608","10","8","    ","264","    D3SS1-150010","LCS 21 D3SS1 MAJ ASSY T4      ","06/22/2015","        ","37","0","0","0","37"
"481","3","D3S ","D3SS1 ","150","117609","10","8","    ","265","    D3SS1-150011","LCS 21 D3SS1 MAJ ASSY T5      ","06/22/2015","        ","61","0","0","0","61"
"481","3","D3S ","D3SS1 ","150","117610","10","8","    ","266","    D3SS1-150022","LCS 21 D3SS1 MAJ ASSY T6      ","06/22/2015","        ","75","0","0","0","75"
"481","3","D3S ","D3SS1 ","150","117611","10","8","    ","267","    D3SS1-150023","LCS 21 D3SS1 MAJ ASSY T7      ","06/22/2015","        ","50","0","0","0","50"
"481","3","D3S ","D3SS1 ","180","117575","10","18","    ","274","    D3SS1-180002","LCS 19 D3SS1 INSTALL 180 FNDS ","        ","        ","0","100","0","0","0"
"481","3","D3S ","D3SS1 ","180","117574","10","2","    ","261","    D3SS1-180001","LCS 21 D3SS1 SUB 180 D FNDS   ","04/30/2015","        ","63","10","6.3","12","70"
"481","3","D3S ","D3SS2 ","180","117576","10","2","    ","291","    D3SS2-180001","LCS 21 D3SS2 180 FND FAB WORK ","05/07/2015","        ","6","0","0","0","5"
"481","3","D3S ","D3SS2 ","180","117577","10","18","    ","304","    D3SS2-180002","LCS 19 D3SS2 INSTALL 180 FNDS ","05/07/2015","        ","0","100","0","0","0"
"481","3","D3S ","D3SD1 ","180","117572","10","2","    ","246","    D3SD1-180001","LCS 21 D3SD1 SUB 180 D FNDS   ","06/22/2015","        ","183","0","0","0","0"
"481","3","D3S ","D3SD1 ","180","117573","10","18","    ","249","    D3SD1-180002","LCS 21 D3SD1 INSTALL 180 FNDS ","06/22/2015","        ","0","100","0","0","0"
"481","4","D3S ","D3SS2 ","150","0","10","8","    ","298","    D3SS2-150012","LCS 21 D3SS2 CONSTRCT FIT BS_1","05/07/2015","        ","112","0","0","0","112"
"481","4","D3S ","D3SS2 ","150","0","10","9","    ","299","    D3SS2-150013","LCS 21 D3SS2 CONSTRT WELD BS_1","05/07/2015","        ","0","0","0","0","0"
"481","4","D3S ","D3SS2 ","150","0","10","8","    ","300","    D3SS2-150014","LCS 21 D3SS2 CONSTRCT FIT BS_2","05/07/2015","        ","161","0","0","0","161"
"481","4","D3S ","D3SS2 ","150","0","10","9","    ","301","    D3SS2-150015","LCS 21 D3SS2 CONSTRT WELD BS_2","05/07/2015","        ","0","0","0","0","0"
"481","4","D3S ","D3SS2 ","150","0","10","8","    ","302","    D3SS2-150016","LCS 21 D3SS2 CONSTRCT FIT BS_3","05/07/2015","        ","386","0","0","0","386"
"481","4","D3S ","D3SS2 ","150","0","10","9","    ","303","    D3SS2-150017","LCS 21 D3SS2 CONSTRT WELD BS_3","05/07/2015","        ","0","0","0","0","0"
"481","4","D3S ","D3SS1 ","150","117612","10","8","    ","268","    D3SS1-150012","LCS 21 D3SS1 CONSTRCT FIT BS_1","10/12/2015","        ","39","0","0","0","39"
"481","4","D3S ","D3SS1 ","150","117613","10","9","    ","269","    D3SS1-150013","LCS 21 D3SS1 CONSTRT WELD BS_1","10/12/2015","        ","58","0","0","0","58"
"481","4","D3S ","D3SS1 ","150","117614","10","8","    ","270","    D3SS1-150014","LCS 21 D3SS1 CONSTRCT FIT BS_2","10/12/2015","        ","108","0","0","0","108"
"481","4","D3S ","D3SS1 ","150","117615","10","9","    ","271","    D3SS1-150015","LCS 21 D3SS1 CONSTRT WELD BS_2","10/12/2015","        ","177","0","0","0","177"
"481","4","D3S ","D3SS1 ","150","117616","10","8","    ","272","    D3SS1-150016","LCS 21 D3SS1 CONSTRCT FIT BS_3","10/12/2015","        ","92","0","0","0","92"
"481","4","D3S ","D3SS1 ","150","117617","10","9","    ","273","    D3SS1-150017","LCS 21 D3SS1 CONSTRT WELD BS_3","10/12/2015","        ","153","0","0","0","153"
"481","4","D3S ","903","992","0","10","19","    ","          ","    D3SS1-992001","LCS 21 D3SS1 UPRIGHT LIFTSTRCT","06/29/2015","        ","200","0","0","0","200"
"481","5","D3S ","900","74","0","10","20","    ","          ","      D3SS1-0920","LCS 21 D3SS1 R20 ACCURACY CNTL","        ","        ","0","0","0","0","0"
"481","5","D3S ","900","74","0","10","20","    ","          ","      D3SS2-0920","LCS 21 D3SS2 R20 ACCURACY CNTL","        ","        ","0","0","0","0","0"
"481","7","D3S ","D3SS1 ","192","0","10","8","    ","284","    D3SS1-192001","LCS 21 D3SS1 AIR WAND SEAMTEST","        ","        ","15","0","0","0","15"
"481","7","D3S ","D3SD1 ","192","0","10","8","    ","254","    D3SD1-192001","LCS 21 D3SD1 AIR WAND SEAMTEST","06/22/2015","        ","15","0","0","0","15"
"481","7","D3S ","D3SS2 ","192","0","10","8","    ","312","    D3SS2-192001","LCS 21 D3SS2 AIR WAND SEAMTEST","06/22/2015","        ","15","0","0","0","15"
"481","1","D3T ","D3TD1 ","0","0","10","16","    ","400","    D3TD1-500001","LCS 21 D3TD1 INSTL GRP500 PIPE","08/20/2015","        ","338","0","0","0","330"
"481","2","D3T ","D3TD1 ","150","0","10","4","    ","386","    D3TD1-150020","LCS 21 D3TD1 MAJ ASSY T3      ","07/20/2015","        ","120","0","0","0","110"
"481","2","D3T ","D3TD1 ","150","0","10","8","    ","387","    D3TD1-150021","LCS 21 D3TD1 CONSTRCT FIT BS_1","08/11/2015","        ","76","0","0","0","60"
"481","2","D3T ","D3TD1 ","150","0","10","9","    ","388","    D3TD1-150022","LCS 21 D3TD1 CONSTRT WELD BS_1","08/11/2015","        ","10","0","0","0","10"
"481","2","D3T ","D3TD1 ","150","0","10","8","    ","389","    D3TD1-150023","LCS 21 D3TD1 CONSTRCT FIT BS_2","08/11/2015","        ","50","0","0","0","47"
"481","2","D3T ","D3TD1 ","150","0","10","9","    ","390","    D3TD1-150024","LCS 21 D3TD1 CONSTRT WELD BS_2","08/11/2015","        ","90","0","0","0","90"
"481","2","D3T ","D3TD1 ","150","0","10","8","    ","391","    D3TD1-150025","LCS 21 D3TD1 CONSTRCT FIT BS_3","08/11/2015","        ","20","0","0","0","15"
"481","2","D3T ","D3TD1 ","150","0","10","9","    ","392","    D3TD1-150026","LCS 21 D3TD1 CONSTRT WELD BS_3","08/11/2015","        ","50","0","0","0","50"
"481","2","D3T ","D3TD1 ","992","0","10","19","    ","404","    D3TD1-992001","LCS 21 D3TD1 INST ROL STRUCTRE","05/25/2015","        ","50","0","0","0","30"
"481","3","D3T ","D3TD1 ","180","0","10","2","    ","383","    D3TD1-180001","LCS 21 D3TD1 SUB 180 D FNDS   ","07/20/2015","        ","150","0","0","0","148"
"481","5","D3T ","D3TD1 ","0","0","10","19","    ","          ","    D3TD1-MODXFR","LCS 21 D3TD1 MOD XFR TO BARGE ","        ","        ","0","0","0","0","50"
"481","5","D3T ","900","74","0","10","20","    ","          ","      D3TD1-0920","LCS 21 D3TD1 R20 ACCURACY CNTL","        ","        ","0","0","0","0","10"
"481","5","D3T ","D3TD1 ","167","0","10","18","    ","394","    D3TD1-167001","LCS 21 D3TD1 INST 167 CLOSURES","08/20/2015","        ","73","0","0","0","72"
"481","5","D3T ","D3TD1 ","512","0","10","18","    ","398","    D3TD1-512002","LCS 21 D3TD1 LOUVER INSTALL   ","08/20/2015","        ","10","0","0","0","9.5"
"481","5","D3T ","900","992","0","10","20","    ","          ","      D3TD1-0901","LCS 21 D3TD1 BOAT TEMP SERV   ","        ","        ","0","0","0","0","0"
"481","6","D3T ","D3TD1 ","0","0","10","880","    ","379","    D3TD1-R90300","LCS 21 D3TD1 XCES DWG REVW    ","05/25/2015","        ","0","0","0","0","0"
"481","7","D3T ","D3TD1 ","192","0","10","8","    ","405","    D3TD1-192001","LCS 21 D3TD1 AIR WAND SEAMTEST","10/12/2015","        ","20","0","0","0","15"
"481","9","D3T ","D3TD1 ","0","0","10","18","    ","399","    D3TD1-571001","LCS 21 D3TD1 PAD EYE STW COVER","08/20/2015","        ","18","0","0","0","0"
"481","9","D3T ","D3TD1 ","180","0","10","18","    ","393","    D3TD1-180002","LCS 21 D3TD1 INSTL 180 D FNDS ","07/20/2015","        ","73","0","0","0","70"
"481","9","D3T ","D3TD1 ","180","0","10","18","    ","395","    D3TD1-180003","LCS 21 D3TD1 INST 180 FND TPSD","07/20/2015","        ","100","0","0","0","100"
"481","9","D3T ","D3TD1 ","321","0","10","18","    ","396","    D3TD1-321003","LCS 21 D3TD1 INSTL 321 HOTWORK","        ","        ","315","0","0","0","315"
"481","9","D3T ","D3TD1 ","321","0","10","18","    ","396","    D3TD1-321005","LCS 21 D3TD1 INSTL 321 HOTWORK","        ","        ","315","0","0","0","315"
"481","9","D3T ","D3TD1 ","512","0","10","18","    ","397","    D3TD1-512001","LCS 21 D3TD1 HVAC HTWK INSTL  ","08/20/2015","        ","8","0","0","0","7"
"481","9","D3T ","D3TD1 ","612","0","10","18","    ","403","    D3TD1-612001","LCS 21 D3TD1 INSTL 612 HOTWORK","08/20/2015","        ","15","0","0","0","15"
"481","10","D3T ","D3TD1 ","150","0","10","4","    ","379","    D3TD1-150004","LCS 21 D3TD1 SUB ASSY A       ","07/20/2015","        ","153","0","0","0","150"
"481","10","D3T ","D3TD1 ","150","0","10","4","    ","380","    D3TD1-150011","LCS 21 D3TD1 SUB ASSY M       ","07/20/2015","        ","1000","0","0","0","950"
"481","10","D3T ","D3TD1 ","150","0","10","4","    ","381","    D3TD1-150016","LCS 21 D3TD1 MAJ ASSY S1      ","07/20/2015","        ","350","0","0","0","320"
"481","10","D3T ","D3TD1 ","150","0","10","4","    ","382","    D3TD1-150017","LCS 21 D3TD1 MAJ ASSY S2      ","07/20/2015","        ","225","0","0","0","200"
"481","10","D3T ","D3TD1 ","150","0","10","4","    ","384","    D3TD1-150018","LCS 21 D3TD1 MAJ ASSY T1      ","07/20/2015","        ","200","0","0","0","171"
"481","10","D3T ","D3TD1 ","150","0","10","4","    ","385","    D3TD1-150019","LCS 21 D3TD1 MAJ ASSY T2      ","07/20/2015","        ","190","0","0","0","150"
"","","","","","","","","","","","","","","","","","  9,412.51 ",""
"","","","","","","","","","","","","","","","","","",""
"Other","","","","","","","","","","","","","","","","","",""
"481","5","900","901","992","117424","10","20","    ","          ","       0481-0901","LCS 21 BOAT TEMPORARY SERVICES","        ","        ","0","15","0","172","322"
"481","5","900","900","992","117623","10","20","    ","          ","    S9000-R90900","SPEC LABOR FOOTPRINT RACKING  ","        ","        ","0","0","0","37","87"
"481","6","900","481","866","116604","10","1531","    ","          ","     0481-HRLYQA","LCS 21 HOURLY QA INSPECT LABOR","        ","        ","0","1","0","13","1300"
"481","6","900","908","992","117425","10","20","    ","          ","       0481-0908","LCS 21 LEAD DUTIES & MEETINGS ","        ","        ","0","2","0","79.48","279.48"
"481","7","900","900","0","117516","10","4","    ","          ","       0900-0003","LCS 21 5S Program             ","        ","        ","0","2","0","0","0"
"481","7","900","900","42","117560","10","83","    ","          ","     0481-HRPLAN","LCS 21 HOURLY PLANNING ASSIST ","        ","        ","0","4","0","3.5","87.5"
"481","8","900","900","992","117393","10","77","    ","          ","       0900-0001","LCS 21 Material Handling      ","        ","        ","0","40","0","869.77","3150.77"
"","","","","","","","","","","","","","","","","","1174.75",""
"","","","","","","","","","","","","","","","","","",""
"Salary","","","","","","","","","","","","","","","","","",""
"481","7","900","900","897","900071","10","1531","    ","          ","    R6200-000001","PROJ 481 SUP SALARY EXE LCS 21","        ","        ","0","26","0","1226.1","6626.1"
"481","7","900","900","897","900072","10","76","    ","          ","    R6200-000002","PROJ 481 QA SALARY EXE LCS 21 ","        ","        ","0","10","0","132.4","1472.4"
"481","7","900","900","897","900073","10","76","    ","          ","    R6200-000004","PROJ 481 QA NER LCS 21        ","        ","        ","0","10","0","176.3","1596.3"
"","","","","","","","","","","","","","","","","","1534.8",""
