"Proj","SWBS","Item","Description","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA","","",""
"467","583","583-01-00001-L35","LIST OF VENDOR DRAWI ","NRE","106181","652190","33","0","1","0","1","0","06/25/2012","1","         ","            ","             ","","","",""
"467","583","583-01-00001-L36","DATA, RELIABILITY RE ","NRE","106181","652190","34","0","1","0","1","0","08/16/2012","1","         ","            ","             ","","","",""
"467","583","583-01-00001-L37","DATA, LIFE CYCLE COS ","NRE","106181","652190","35","0","1","0","1","0","07/17/2012","1","         ","            ","             ","","","",""
"467","583","583-01-00001-L39","PROCEDURE, SHIPBOARD ","NRE","106181","652190","36","0","1","0","1","0","09/01/2012","1","         ","            ","             ","","","",""
"467","583","583-01-00001-L41","LIST OF RECOMMENDED  ","NRE","106181","652190","37","0","1","0","1","0","06/25/2012","1","         ","            ","             ","","","",""
"467","583","583-01-00001-L43","ENGINEERING, NON-REC ","NRE","106181","652190","38","0","1","0","1","0","02/01/2014","1","         ","            ","             ","","","",""
"467","583","583-01-00001-L51","DATA, FOR WEIGHT CRI ","NRE","106181","652190","41","0","1","0","1","0","08/15/2012","1","         ","            ","             ","","","",""
"467","588","588-01-0001B-802","SCREW,PLUG,FOR LANDI ","   ","104945","638976","92","0","6","0","6","0","12/01/2013","8","         ","            ","             ","","","",""
"467","588","588-01-0001B-804","BOLT,FIXATION,FOR BO ","   ","104945","638976","94","0","24","0","24","0","12/01/2013","8","         ","            ","             ","","","",""
"467","588","588-01-0001B-803","BUSHING,DRILL,FOR LA ","   ","104945","638976","95","0","1","0","1","0","06/01/2013","8","         ","            ","             ","","","",""
"467","588","588-01-0001B-801","SCREW,JACK,FOR LANDI ","   ","104945","638976","102","0","6","0","6","0","06/09/2014","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L06","REPORT, IN-PLANT TES ","   ","100446","652138","8","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L23","RELEASE FOR MANUFACT ","   ","100446","652138","12","0","1","0","1","0","03/01/2012","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L47","GOVERNMENT INSPECTIO ","   ","100446","652138","14","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L68","CERTIFICATES, VENDOR ","   ","100446","652138","17","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-809","NUT, SELF LOCKING, P ","   ","100446","652138","26","0","28","8","20","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-813","CAPSCREW, HEX HD, P/ ","   ","100446","652138","30","0","16","8","8","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-814","BEVELED WASHER, .500 ","   ","100446","652138","31","0","16","8","8","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L26","CERTIFICATE, IDENTIC ","   ","100446","652138","60","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L09","DRAWINGS, FINAL, CER ","NRE","100446","652138","9","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L35","LIST OF VENDOR DRAWI ","NRE","100446","652138","13","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L48","TESTING, SHOCK, IAW  ","NRE","100446","652138","15","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","588","588-01-00003-L52","TESTING, NOISE AND V ","NRE","100446","652138","16","0","1","0","1","0","05/14/2013","8","         ","            ","             ","","","",""
"467","593","593-01-V0737-L26","CERTIFICATE, IDENTIC ","   ","100479","521004","59","0","1","0","1","0","08/15/2012","8","         ","            ","             ","","","",""
"467","593","593-02-V0728-L26","CERTIFICATE, IDENTIC ","   ","100479","521004","61","0","1","0","1","0","08/15/2012","8","         ","            ","             ","","","",""
"467","593","593-08-HA001-L50","CERTIFICATES, CONSTR ","   ","100904","550956","503","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA002-L50","CERTIFICATES, CONSTR ","   ","100904","550956","504","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA004-L50","CERTIFICATES, CONSTR ","   ","100904","550956","505","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA006-L50","CERTIFICATES, CONSTR ","   ","100904","550956","506","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA007-L50","CERTIFICATES, CONSTR ","   ","100904","550956","507","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA016-L50","CERTIFICATES, CONSTR ","   ","100904","550956","508","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA017-L50","CERTIFICATES, CONSTR ","   ","100904","550956","509","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA018-L50","CERTIFICATES, CONSTR ","   ","100904","550956","510","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA020-L50","CERTIFICATES, CONSTR ","   ","100904","550956","512","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA021-L50","CERTIFICATES, CONSTR ","   ","100904","550956","513","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA022-L50","CERTIFICATES, CONSTR ","   ","100904","550956","514","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA023-L50","CERTIFICATES, CONSTR ","   ","100904","550956","515","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA024-L50","CERTIFICATES, CONSTR ","   ","100904","550956","516","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA026-L50","CERTIFICATES, CONSTR ","   ","100904","550956","518","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA027-L50","CERTIFICATES, CONSTR ","   ","100904","550956","519","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-08-HA028-L50","CERTIFICATES, CONSTR ","   ","100904","550956","520","0","1","0","1","0","06/12/2013","8","         ","            ","             ","","","",""
"467","593","593-02-VAS01-L26","CERTIFICATE, IDENTIC ","   ","104374","591411","2","0","1","0","1","0","07/07/2014","1","         ","            ","             ","","","",""
"467","593","593-02-V0695-L26","CERTIFICATE, IDENTIC ","   ","101589","592710","2","0","1","0","1","0","01/27/2016","8","         ","            ","             ","","","",""
"467","593","593-02-V0701-L26","CERTIFICATE, IDENTIC ","   ","100467","605404","6","0","1","0","1","0","05/06/2012","1","         ","            ","             ","","","",""
"467","593","593-02-S0005-L26","CERTIFICATE, IDENTIC ","   ","100467","605404","8","0","1","0","1","0","05/06/2012","1","         ","            ","             ","","","",""
"467","593","593-01-V0004-L26","CERTIFICATE, IDENTIC ","   ","100900","605405","6","0","1","0","1","0","03/20/2012","8","         ","            ","             ","","","",""
"467","593","593-01-E0001-L20","SUPPORT, VENDOR      ","   ","100187","620897","4","0","1","0","1","0","12/23/2013","8","         ","            ","             ","","","",""
"467","593","593-02-V703A-L26","CERTIFICATE, IDENTIC ","   ","101589","621017","4","0","1","0","1","0","07/06/2012","8","         ","            ","             ","","","",""
"467","593","593-88-002TC","SMALL PULPER OPERATI ","   ","105527","799551","2","2478","1","0","1","2478","08/08/2017","1","         ","            ","             ","","","",""
"467","593","593-88-001TC","OILY WASTE TRANSFER  ","   ","107925","799552","9","3400","1","0.2","0.8","2720","08/08/2017","1","         ","            ","             ","","","",""
"467","602","602-01-92014","OUTFITTING LABEL ORD ","   ","101007","765092","5","0","1","0","1","0","09/30/2014","8","         ","            ","             ","","","",""
"467","602","602-01-N2014","OUTFITTING LHPR ORDE ","   ","104071","765271","5","0","1","0","1","0","11/30/2014","8","         ","            ","             ","","","",""
"467","602","602-01-DEC14","OUTFITTING LHPR ORDE ","   ","101007","765304","5","0","1","0","1","0","12/31/2014","8","         ","            ","             ","","","",""
"467","602","602-01-D2014","OUTFITTING LHPR ORDE ","   ","104071","765306","5","0","1","0","1","0","12/31/2014","8","         ","            ","             ","","","",""
"467","602","602-01-12015","ANS OUTFITTING LHPRs ","   ","104071","765330","5","0","1","0","1","0","01/31/2015","8","         ","            ","             ","","","",""
"467","602","602-01-22015","OUTFITTING LHPRs, FE ","   ","104071","765415","5","0","1","0","1","0","02/28/2015","8","         ","            ","             ","","","",""
"467","603","603-88-001-TC","LIMITING DRAFT MARK  ","   ","108339","799578","1","124500","1","0","1","124500","08/08/2017","8","         ","            ","             ","","","",""
"467","603","603-88-002-TC","MAIN REDUCTION GEAR  ","   ","105527","799589","1","26136.61","1","0","1","26136.61","07/31/2017","1","         ","            ","             ","","","",""
"467","612","612-02-0040A","BAR, ROUND, 25 (1""), ","   ","105661","606022","27","0","128","0","128","0","03/07/2014","8","         ","            ","             ","","","",""
"467","612","612-02-0D55B","DETAIL 55-B SNAP HOO ","   ","105661","606022","29","0","2","0","2","0","05/30/2013","8","         ","            ","             ","","","",""
"467","612","612-02-0FN1A","FN1A FILLER NET      ","   ","105661","606022","31","0","3","0","3","0","05/30/2013","8","         ","            ","             ","","","",""
"467","612","612-02-0FN2A","FN2A FILLER NET      ","   ","105661","606022","32","0","2","0","2","0","05/30/2013","8","         ","            ","             ","","","",""
"467","612","612-02-0FN3A","FN3A FILLER NET      ","   ","105661","606022","33","0","2","0","2","0","05/30/2013","8","         ","            ","             ","","","",""
"467","612","612-02-0FN4A","FN4A FILLER NET      ","   ","105661","606022","34","0","1","0","1","0","05/30/2013","8","         ","            ","             ","","","",""
"467","612","612-02-0S6BB","SUB ASSY S6BB CATCH  ","   ","105661","606022","36","0","64","0","64","0","05/06/2013","8","         ","            ","             ","","","",""
"467","612","612-02-0SP02","QUICK RELEASE PENDAN ","   ","105661","606022","44","0","2","0","2","0","05/30/2013","8","         ","            ","             ","","","",""
"467","612","612-88-001-TC","SRVC, LIFELINE STANC ","   ","108339","799575","1","57838","1","0","1","57838","08/08/2017","8","         ","            ","             ","","","",""
"467","622","622-01-S0000","VENDOR SRVC, INSTALL ","   ","105146","582973","1","0","1","0","1","0","05/23/2014","8","         ","            ","             ","","","",""
"467","622","622-01-00011","SCREW, PANHEAD, 316  ","   ","107469","621182","5","0","3346","0","3346","0","12/31/2013","8","         ","            ","             ","","","",""
"467","625","625-01-00001-L23","RELEASE FOR MANUFACT ","   ","1974","550949","7","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-00001-L26","CERTIFICATE, IDENTIC ","   ","1974","550949","8","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-00002-L26","CERTIFICATE, IDENTIC ","   ","1974","550949","15","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-00003-L26","CERTIFICATE, IDENTIC ","   ","1974","550949","22","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-00004-L26","CERTIFICATE, IDENTIC ","   ","1974","550949","29","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-0005P-L26","CERTIFICATE, IDENTIC ","   ","1974","550949","36","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-0005S-L26","CERTIFICATE, IDENTIC ","   ","1974","550949","43","0","1","0","1","0","10/03/2012","8","         ","            ","             ","","","",""
"467","625","625-01-00013-L26","CERTIFICATE, IDENTIC ","   ","103746","763977","1","0","1","0","1","0","04/25/2013","8","         ","            ","             ","","","",""
"467","625","625-01-00015-L26","CERTIFICATE, IDENTIC ","   ","103746","763977","2","0","1","0","1","0","04/25/2013","8","         ","            ","             ","","","",""
"467","625","625-01-00015-L26","CERTIFICATE, IDENTIC ","   ","103746","763977","3","0","1","0","1","0","04/25/2013","8","         ","            ","             ","","","",""
"467","631","631-00-V0005-P08","PROGRESS PAYMENT     ","   ","107373","531136","3","0","1","0","1","0","03/18/2016","1","         ","            ","             ","","","",""
"467","631","631-00-V0005-P18","PROGRESS PAYMENT     ","   ","107373","531136","9","0","1","0","1","0","05/20/2016","1","         ","            ","             ","","","",""
"467","631","631-00-V0005-P18","PROGRESS PAYMENT     ","   ","107373","531136","10","0","1","0","1","0","05/23/2016","1","         ","            ","             ","","","",""
"467","631","631-88-001TC","UNDERWATER HULL, PRE ","   ","105527","799551","3","79426.58","1","0","1","79426.58","08/08/2017","1","         ","            ","             ","","","",""
"467","631","631-88-001-TC","UNDERWATER HULL, PRE ","   ","105527","799581","1","541033.12","1","0","1","541033.12","08/08/2017","1","         ","            ","             ","","","",""
"467","631","631-00-V0005-P05","PROGRESS PAYMENT     ","   ","107372","860326","6","117900","1","0.12","0.88","103752","08/01/2015","4","         ","            ","             ","","","",""
"467","631","631-00-V0005-P06","PROGRESS PAYMENT     ","   ","107372","860326","7","117900","1","0.58","0.42","49518","08/01/2015","4","         ","            ","             ","","","",""
"467","631","631-00-V0005-P08","PROGRESS PAYMENT     ","   ","107372","860326","9","117900","1","0.17","0.83","97857","08/01/2015","4","         ","            ","             ","","","",""
"467","631","631-00-V0005-P05","PROGRESS PAYMENT     ","   ","107372","860326","14","103752","-1","0","-1","-103752","09/01/2016","4","         ","            ","             ","","","",""
"467","631","631-00-V0005-P06","PROGRESS PAYMENT     ","   ","107372","860326","15","49518","-1","0","-1","-49518","09/01/2016","4","         ","            ","             ","","","",""
"467","631","631-00-V0005-P08","PROGRESS PAYMENT     ","   ","107372","860326","16","97857","-1","0","-1","-97857","09/01/2016","4","         ","            ","             ","","","",""
"467","631","631-01-V0001-P06","PROGRESS PAYMENT     ","   ","107373","860368","7","21094","1","0","1","21094","08/01/2015","1","         ","            ","             ","","","",""
"467","631","631-00-V0004","VNDR SRVC, LABOR, PA ","   ","107789","860426","1","0","1","0","1","0","07/31/2015","8","         ","            ","             ","","","",""
"467","631","631-00-V0001","SERVICE, PO FOR CONT ","   ","107373","860427","1","0","1","0","1","0","06/30/2015","1","         ","            ","             ","","","",""
"467","631","631-01-V0001-P01","PROGRESS PAYMENT     ","   ","107373","860427","2","4550","1","0","1","4550","06/30/2015","1","         ","            ","             ","","","",""
"467","631","631-01-V0001-P02","PROGRESS PAYMENT     ","   ","107373","860467","9","40000","-1","0","-1","-40000","09/30/2015","1","         ","            ","             ","","","",""
"467","633","633-01-00001-L20","SUPPORT, VENDOR      ","   ","72264","639094","16","5572.76","1","0","1","5572.76","07/31/2015","8","         ","            ","             ","","","",""
"467","633","633-01-00002","WATERJET TUNNEL ANOD ","   ","106207","639198","1","0","1","0","1","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-809","CAPASTIC CARTRIDGES  ","   ","106207","639198","10","0","14","0","14","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-811","O-RING, FOR ANODE AS ","   ","106207","639198","12","0","8","0","8","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-812","MOUNTING HARDWARE, F ","   ","106207","639198","13","0","1","0","1","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-814","O-RING, FOR REFERENC ","   ","106207","639198","15","0","8","0","8","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-815","REPLACEMENT ASSEMBLY ","   ","106207","639198","16","0","4","0","4","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-816","MOUNTING HARDWARE, F ","   ","106207","639198","17","0","1","0","1","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-817","TOOL,GUN PNEUMATIC F ","   ","106207","639198","18","0","1","0","1","0","06/01/2013","1","         ","            ","             ","","","",""
"467","633","633-01-00002-808","98372A417 DOWEL PIN  ","   ","106207","639198","24","0","12","0","12","0","06/15/2015","1","         ","            ","             ","","","",""
"467","634","634-01-V0001","DECK COVERING, SUBCO ","   ","105884","583117","1","0","1","0","1","0","12/31/2015","8","         ","            ","             ","","","",""
"467","635","635-01-AWR01","INSULATION AUTHORIZE ","   ","105418","531023","21","0","1","0","1","0","11/19/2015","8","         ","            ","             ","","","",""
"467","635","635-01-AWR01","INSULATION AUTHORIZE ","   ","105418","531023","31","0","1","0","1","0","01/16/2016","8","         ","            ","             ","","","",""
"467","635","635-00-V0001","MATERIAL SUPPLY      ","   ","105418","582425","1","136892.35","1","0","1","136892.35","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002","SERVICES, SUBCONTRAC ","   ","105418","582425","2","71250","1","0","1","71250","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003","SERVICE TO PROVIDE H ","   ","105418","582425","3","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0004","SERVICE PROVIDE LABO ","   ","105418","582425","4","1","-208142.94","0","-208142.94","-208142.94","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-BCO","MOD 811 INSTALL INSU ","   ","105418","582425","17","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-BEM","MOD 812 INSTALL INSU ","   ","105418","582425","19","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-BFN","MOD 814 INSTALL INSU ","   ","105418","582425","20","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-BHN","MOD 813 INSTALL INSU ","   ","105418","582425","22","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-BIO","MOD 815 INSTALL INSU ","   ","105418","582425","23","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-CAO","MOD 821 INSTALL INSU ","   ","105418","582425","25","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-CCO","MOD 822 INSTALL INSU ","   ","105418","582425","27","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-CDL","MOD 823 INSTALL INSU ","   ","105418","582425","28","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-CEE","GRAND MOD 720 INSTAL ","   ","105418","582425","29","1","74684.6","74684.57","0.03","0.03","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-DBL","MOD 832 INSTALL INSU ","   ","105418","582425","30","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-DCK","MOD 833 INSTALL INSU ","   ","105418","582425","31","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-DEM","MOD 834 INSTALL INSU ","   ","105418","582425","33","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-DGM","MOD 835 INSTALL INSU ","   ","105418","582425","35","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-DIO","MOD 836 INSTALL INSU ","   ","105418","582425","37","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-EAN","MOD 841 INSTALL INSU ","   ","105418","582425","39","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-EGN","MOD 844P INSTALL INS ","   ","105418","582425","42","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-EHP","MOD 845P INSTALL INS ","   ","105418","582425","43","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-EIH","GRAND MOD 740 INSTAL ","   ","105418","582425","44","1","49993.26","49993.25","0.01","0.01","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-EJM","MOD 844S INSTALL INS ","   ","105418","582425","45","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-EKI","MOD 845S INSTALL INS ","   ","105418","582425","46","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-FEM","MOD 853 INSTALL INSU ","   ","105418","582425","50","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0003-FFM","MOD 854 INSTALL INSU ","   ","105418","582425","51","0","1","0","1","0","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-GAW","MOD 861 INSTALL HULL ","   ","105418","582425","55","1","36927.11","36927.1","0.01","0.01","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-GEY","MOD 863 INSTALL HULL ","   ","105418","582425","58","1","19538.16","19537.78","0.38","0.38","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-GGX","MOD 865 INSTALL HULL ","   ","105418","582425","60","1","54218.38","54217.58","4338.19","4338.19","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-GIV","MOD 866 INSTALL HULL ","   ","105418","582425","62","1","31138.94","31138.63","0.31","0.31","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-HGW","MOD 875P INSTALL HUL ","   ","105418","582425","70","1","85723.66","85723.55","0.11","0.11","06/11/2013","8","         ","            ","             ","","","",""
"467","635","635-00-V0002-IIH","MOD 885 INSTALL HULL ","   ","105418","582425","76","1","38587.86","38586.86","1","1","06/11/2013","8","         ","            ","             ","","","",""
"467","637","637-00-V0001","MATERIAL, LABOR SUPP ","   ","104597","550996","1","0","1","0","1","0","02/15/2013","8","         ","            ","             ","","","",""
"467","637","637-00-V0001-P05","PROGRESS PAY         ","   ","104597","550996","6","32241.8","1","0","1","32241.8","11/01/2012","8","         ","            ","             ","","","",""
"467","637","637-00-V0001-P06","PROGRESS PAY         ","   ","104597","550996","7","32293","1","0.97","0.02","807.32","12/03/2012","8","         ","            ","             ","","","",""
"467","637","637-00-V0001-P07","PROGRESS PAYMENT     ","   ","104597","550996","10","2851","1","0.97","0.02","71.27","02/15/2013","8","         ","            ","             ","","","",""
"467","637","637-00-V0001-P08","PROGRESS PAYMENT     ","   ","104597","550996","11","15798","1","0.97","0.02","394.95","02/15/2013","8","         ","            ","             ","","","",""
"467","637","637-00-V001N","JOINER SUBCONTRACTOR ","   ","104597","550996","50","0","1","0","1","0","12/31/2013","8","         ","            ","             ","","","",""
"467","637","637-97-00S78-S00","SHELF, PRINTER, FABR ","   ","100876","941041","1","460","1","0","1","460","06/30/2017","8","         ","            ","             ","CF 2248-S1","","",""
"467","640","640-00-V0001","MATERIAL SUPPLY, FUR ","   ","104597","550996","12","725589","1","0.98","0.02","14511.78","02/15/2013","8","         ","            ","             ","","","",""
"467","644","644-00-V0001","MATERIAL SUPPLY, SAN ","   ","104597","550995","1","0","1","0","1","0","02/15/2013","8","         ","            ","             ","","","",""
"467","651","651-01-00001-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","62","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00002-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","65","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00003-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","68","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00004-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","71","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00010-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","78","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00013-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","89","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00014-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","92","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00015-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","94","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00016-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","96","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00019-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","98","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00020-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","103","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00021-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","108","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00022-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","110","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00023-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","114","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00036-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","117","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00038-L26","CERTIFICATE, IDENTIC ","   ","102376","550953","119","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00019","UNDERCOUNTER REFRIGE ","   ","107988","799210","2","80","-2.5","0","-2.5","-200","11/22/2016","8","         ","            ","             ","","","",""
"467","651","651-01-0048B","COFFEE BREWER, BUNN  ","   ","102376","799483","1","850.5","1","0","1","850.5","05/17/2017","8","         ","            ","             ","","","",""
"467","651","651-88-002-TC","COFFEE DISPENSER, RE ","   ","107925","799570","1","1460","1","0","1","1460","06/30/2017","1","         ","            ","             ","","","",""
"467","651","651-01-00001-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","61","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00002-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","64","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00003-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","67","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00004-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","70","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00010-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","77","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00011-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","79","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00012-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","87","0","1","0","1","0","12/07/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00013-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","88","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00014-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","91","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00015-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","93","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00016-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","95","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
"467","651","651-01-00019-L22","MANUALS, TECHNICAL,  ","NRE","102376","550953","97","0","1","0","1","0","11/01/2012","8","         ","            ","             ","","","",""
