"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"475","551","551-05-HA006-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","291","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA007-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","293","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA008-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","295","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA009-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","297","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA010-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","299","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA013-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","301","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA014-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","303","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA019-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","305","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA020-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","307","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-HA021-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","388","0","2","0","2","0","07/05/2015","8","         ","            ","             ",""
"475","551","551-05-H9080-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","413","0","1","0","1","0","08/02/2016","8","         ","            ","             ",""
"475","551","551-01-V0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","2","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-V0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","4","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-V0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","6","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-V0011-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","10","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-V0012-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","12","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-VLS01-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","14","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-VLS02-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591129","16","0","1","0","1","0","07/30/2014","8","         ","            ","             ",""
"475","551","551-01-V0024-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591173","10","0","1","0","1","0","08/18/2014","8","         ","            ","             ",""
"475","551","551-01-V0026-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591173","12","0","1","0","1","0","08/18/2014","8","         ","            ","             ",""
"475","551","551-01-V0029-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591173","14","0","1","0","1","0","08/18/2014","8","         ","            ","             ",""
"475","551","551-01-V0117-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591203","23","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-01-VPR08-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105486","591210","10","0","1","0","1","0","12/15/2014","8","         ","            ","             ",""
"475","551","551-01-VPR10-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105486","591210","13","0","1","0","1","0","12/15/2014","8","         ","            ","             ",""
"475","551","551-01-VPR10-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","105486","591210","14","0","2","2","1","0","12/15/2014","8","         ","            ","             ",""
"475","551","551-01-E0002-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","22079","591239","2","0","4","4","3","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","591239","5","0","4","0","4","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0003-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","22079","591239","8","0","4","4","3","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","591239","11","0","4","0","4","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","591239","17","0","1","0","1","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0005-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","591239","23","0","1","0","1","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0006-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","22079","591239","26","0","2","0","2","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","591239","29","0","2","0","2","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-E0006-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","22079","591239","30","0","1","0","1","0","03/31/2015","8","         ","            ","             ",""
"475","551","551-01-V0034-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591294","10","0","1","0","1","0","11/15/2014","8","         ","            ","             ",""
"475","551","551-01-V0847-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100671","591325","12","0","1","0","1","0","07/25/2014","1","         ","            ","             ",""
"475","551","551-01-V0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","591337","2","0","1","0","1","0","07/07/2014","8","         ","            ","             ",""
"475","551","551-01-V0109-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591339","8","0","1","0","1","0","11/15/2014","8","         ","            ","             ",""
"475","551","551-01-V0110-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591339","10","0","1","0","1","0","11/15/2014","8","         ","            ","             ",""
"475","551","551-01-V0112-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591339","12","0","1","0","1","0","11/15/2014","8","         ","            ","             ",""
"475","551","551-01-V0049-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591399","16","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0051-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591399","18","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0052-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591399","20","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0053-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591399","22","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0107-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591399","24","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-02-V0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591399","26","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0760-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591493","12","0","1","0","1","0","08/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0117-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591509","12","0","1","0","1","0","08/11/2014","8","         ","            ","             ",""
"475","551","551-01-V0065-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","16121","591531","2","0","1","0","1","0","08/25/2014","8","         ","            ","             ",""
"475","551","551-01-V0068-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","16121","591531","4","0","1","0","1","0","08/25/2014","8","         ","            ","             ",""
"475","551","551-01-VPR14-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104556","591847","2","0","1","0","1","0","12/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0109-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591888","12","0","1","0","1","0","12/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0110-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591888","14","0","1","0","1","0","12/01/2014","8","         ","            ","             ",""
"475","551","551-01-V0029-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591984","2","0","1","0","1","0","12/29/2014","8","         ","            ","             ",""
"475","551","551-01-V0029-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591986","8","0","1","0","1","0","12/27/2014","8","         ","            ","             ",""
"475","551","551-01-V0029-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591987","2","0","1","0","1","0","12/27/2014","8","         ","            ","             ",""
"475","551","551-01-V0080-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592052","8","0","1","0","1","0","03/15/2015","8","         ","            ","             ",""
"475","551","551-01-V0082-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592052","10","0","1","0","1","0","03/15/2015","8","         ","            ","             ",""
"475","551","551-01-M0025-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","107805","592096","12","0","1","0","1","0","01/05/2015","8","         ","            ","             ",""
"475","551","551-01-M0023-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6742","592102","4","0","1","0","1","0","11/23/2014","1","         ","            ","             ",""
"475","551","551-01-V0073-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","592140","2","0","1","0","1","0","02/22/2015","8","         ","            ","             ",""
"475","551","551-01-V0074-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","592140","4","0","1","0","1","0","02/22/2015","8","         ","            ","             ",""
"475","551","551-01-V0075-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","592140","6","0","1","0","1","0","02/22/2015","8","         ","            ","             ",""
"475","551","551-01-V0076-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","592140","8","0","1","0","1","0","02/22/2015","8","         ","            ","             ",""
"475","551","551-01-V0077-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","592140","10","0","1","0","1","0","02/22/2015","8","         ","            ","             ",""
"475","551","551-01-V0078-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","592140","12","0","1","0","1","0","02/22/2015","8","         ","            ","             ",""
"475","551","551-01-VPR01-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","104947","592257","12","0","1","0","1","0","05/15/2015","8","         ","            ","             ",""
"475","551","551-01-VPR06-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104947","592257","13","0","1","0","1","0","05/15/2015","8","         ","            ","             ",""
"475","551","551-01-VPR06-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","104947","592257","14","0","1","0","1","0","05/15/2015","8","         ","            ","             ",""
"475","551","551-01-V0109-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592291","25","0","1","0","1","0","04/19/2015","8","         ","            ","             ",""
"475","551","551-01-V0080-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592370","14","0","1","0","1","0","08/11/2015","8","         ","            ","             ",""
"475","551","551-01-V0109-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592370","16","0","1","0","1","0","08/11/2015","8","         ","            ","             ",""
"475","551","551-01-V0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","592376","3","0","1","0","1","0","06/20/2015","8","         ","            ","             ",""
"475","551","551-01-V0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","592376","5","0","1","0","1","0","06/20/2015","8","         ","            ","             ",""
"475","551","551-01-V0011-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","592376","7","0","1","0","1","0","06/20/2015","8","         ","            ","             ",""
"475","551","551-01-E0003-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","22079","592389","3","0","1","0","1","0","08/12/2015","8","         ","            ","             ",""
"475","551","551-01-E0003-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","22079","592389","6","0","1","0","1","0","08/12/2015","8","         ","            ","             ",""
"475","551","551-01-E0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","592389","7","0","1","0","1","0","08/12/2015","8","         ","            ","             ",""
"475","551","551-01-V0029-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592393","4","0","1","0","1","0","06/20/2015","8","         ","            ","             ",""
"475","551","551-01-V0109-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592424","16","0","1","0","1","0","09/08/2015","8","         ","            ","             ",""
"475","551","551-01-V0117-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592424","18","0","1","0","1","0","09/08/2015","8","         ","            ","             ",""
"475","551","551-01-VPR07-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104556","592501","3","0","1","0","1","0","08/17/2015","8","         ","            ","             ",""
"475","551","551-01-E0006-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","22079","592538","2","0","1","0","1","0","11/06/2015","8","         ","            ","             ",""
"475","551","551-01-E0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","592538","3","0","1","0","1","0","11/06/2015","8","         ","            ","             ",""
"475","551","551-01-E0006-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","22079","592538","4","0","1","0","1","0","11/06/2015","8","         ","            ","             ",""
"475","551","551-01-E0012-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105210","592608","4","0","1","0","1","0","02/08/2016","3","         ","            ","             ",""
"475","551","551-01-V0079-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592732","2","0","1","0","1","0","02/02/2016","8","         ","            ","             ",""
"475","551","551-01-V0080-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592732","4","0","1","0","1","0","02/02/2016","8","         ","            ","             ",""
"475","551","551-01-V0082-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592732","6","0","1","0","1","0","02/02/2016","8","         ","            ","             ",""
"475","551","551-01-V0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","592748","2","0","1","0","1","0","11/22/2015","8","         ","            ","             ",""
"475","551","551-01-V0011-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106506","592748","6","0","1","0","1","0","11/22/2015","8","         ","            ","             ",""
"475","551","551-01-M9215","TRAP, SNAP ACTION DR ","TRAP      ","DRAIN             ","   ","100479","787151","3","3560","12","0","12","42720","06/30/2017","8","         ","            ","             ",""
"475","551","551-01-E0001-S00","SRVC, MODIFY DEHYDRA ","SHOCK     ","MODIFICATION      ","   ","107833","799532","1","11939.12","2","0","2","23878.25","07/12/2017","8","         ","            ","             ","CF 2204-S1"
"475","551","551-01-H9067-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100904","890375","2","0","1","0","1","0","08/02/2016","8","         ","            ","             ",""
"475","551","551-01-H9067-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","890375","3","0","1","0","1","0","08/02/2016","8","         ","            ","             ",""
"475","551","551-05-HA022-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","890429","7","0","1","0","1","0","10/26/2015","8","         ","            ","             ",""
"475","551","551-01-V9001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","106540","920766","3","0","1","0","1","0","03/20/2015","8","         ","            ","             ",""
"475","551","551-01-V0070-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","16121","920862","2","0","1","0","1","0","05/08/2015","8","         ","            ","             ",""
"475","551","551-01-GA002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100899","920863","2","0","1","0","1","0","04/24/2015","8","         ","            ","             ",""
"475","551","551-01-GA003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100899","920863","4","0","1","0","1","0","04/24/2015","8","         ","            ","             ",""
"475","551","551-01-V9003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100899","920863","6","0","1","0","1","0","04/24/2015","8","         ","            ","             ",""
"475","551","551-01-GA003-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","100899","920863","7","0","1","0","1","0","08/02/2016","8","         ","            ","             ",""
"475","551","551-01-M0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104505","920903","3","0","1","0","1","0","06/19/2015","1","         ","            ","             ",""
"475","551","551-01-M0008-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104505","920903","4","0","1","0","1","0","06/19/2015","1","         ","            ","             ",""
"475","551","551-01-V0072-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100671","920908","2","0","1","0","1","0","04/24/2015","1","         ","            ","             ",""
"475","551","551-01-M0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104505","920955","7","0","1","0","1","0","08/05/2016","1","         ","            ","             ",""
"475","551","551-01-M0005-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104505","920955","8","0","1","0","1","0","08/05/2016","1","         ","            ","             ",""
"475","551","551-01-V0068-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","16121","921106","2","0","1","0","1","0","07/20/2015","8","         ","            ","             ",""
"475","551","551-02-V0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","921241","4","0","1","0","1","0","07/20/2015","8","         ","            ","             ",""
"475","551","551-01-E0014-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","22079","940277","2","0","1","0","1","0","04/19/2016","8","         ","            ","             ",""
"475","551","551-01-E0014-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","22079","940277","3","0","1","0","1","0","04/19/2016","8","         ","            ","             ",""
"475","551","551-01-E0014-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","940277","4","0","1","0","1","0","04/19/2016","8","         ","            ","             ",""
"475","551","551-01-E0014-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","22079","940277","5","0","1","0","1","0","04/19/2016","8","         ","            ","             ",""
"475","551","551-01-V0069-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","105715","591200","23","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","551","551-01-E0003-L10","LIST, SHIP LOOSE PAR ","LIST      ","SHIP LOOSE PARTS  ","NRE","22079","592389","4","0","1","0","1","0","08/12/2015","8","         ","            ","             ",""
"475","555","555-02-07S07-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","170","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-02-07S07-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","171","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-02-20S13-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","173","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-02-20S13-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","174","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-01V04-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","176","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-01V04-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","177","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-05P04-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","179","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-05P04-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","180","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-05P13-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","182","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-05P13-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","183","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-17D11-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","185","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-17D11-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","186","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","555","555-07-E0002-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","100158","583069","4","0","1","0","1","0","04/29/2015","8","         ","            ","             ",""
"475","555","555-07-E0002-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","100158","583069","5","0","1","0","1","0","04/29/2015","8","         ","            ","             ",""
"475","555","555-07-E0002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100158","583069","6","0","1","0","1","0","04/29/2015","8","         ","            ","             ",""
"475","555","555-07-E0002-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100158","583069","7","0","1","0","1","0","04/29/2015","8","         ","            ","             ",""
"475","555","555-02-S0002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591107","16","0","1","0","1","0","06/15/2014","8","         ","            ","             ",""
"475","555","555-02-V0003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100538","591119","48","0","1","0","1","0","01/22/2015","8","         ","            ","             ",""
"475","555","555-02-V0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100538","591119","50","0","1","0","1","0","01/22/2015","8","         ","            ","             ",""
"475","555","555-02-V0015-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100538","591119","52","0","1","0","1","0","01/22/2015","8","         ","            ","             ",""
"475","555","555-02-V010A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100538","591119","56","0","1","0","1","0","01/22/2015","8","         ","            ","             ",""
"475","555","555-07-V0009-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591123","10","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-07-V0017-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591123","12","0","1","0","1","0","02/01/2015","8","         ","            ","             ",""
"475","555","555-02-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591173","16","0","1","0","1","0","08/18/2014","8","         ","            ","             ",""
"475","555","555-02-V9001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","58","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-02-V9002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","60","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-02-V9003-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","62","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-07-V9001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","64","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-07-V9007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","66","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-02-V9000-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","70","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-02-V9006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","72","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","555","555-07-V702A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591177","10","0","1","0","1","0","07/27/2014","8","         ","            ","             ",""
