"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount",""
"8024","465","583","      ","583-03-00001-811","703700-000000006","LINE RELEASE CLIP ASSY.     ","2","2","03/25/2013","360","03/30/2012"," EA   ","1","0","1"," No     ","02/04/2010","02/04/2010","0","0",""
"8024","465","583","      ","583-03-00001-815","703700-000000009","BRACKET, TOW WINCH, SHOCK QU","1","1","09/11/2015","30","08/12/2015"," EA   ","0","0","2"," No     ","09/11/2015","09/11/2015","1375","2750",""
"8024","465","656","      ","656-01-G0001-803","231600-000000005","VALVE, AIR OPERATED-SOLENOID","2","1","01/01/2012","100","09/23/2011"," EA   ","0","0","1"," No     ","01/27/2012","01/27/2012","0","0",""
"8024","465","656","      ","656-01-G0001-L22","            -L22","MANUALS, TECHNICAL, FINAL   ","1","1","07/02/2012","130","02/23/2012"," LO   ","0","0","1"," No     ","03/30/2011","08/02/2011","0","0",""
"8024","465","711","      ","711-01-00013-809","870200-000000063","MIL STD 1553 BUS COUPLER    ","4","4","06/30/2012","180","01/02/2012"," EA   ","0","0","4"," Yes    ","01/30/2012","01/30/2012","0","0",""
"8024","465","711","      ","711-01-00013-80E","870200-000000068","DRILL TEMPLATE              ","1","1","03/03/2014","123","10/31/2013"," EA   ","0","0","1","        ","03/05/2014","03/05/2014","0","0",""
"8024","465","711","      ","711-01-00013-819","870200-000000098","BUS TERMINATOR, 8199278 (LMC","2","2","06/30/2012","123","02/28/2012"," EA   ","0","0","2"," Yes    ","01/30/2012","01/30/2012","0","0",""
"8024","465","711","      ","711-01-00013-8AC","870200-000000192","SPECIAL PURPOSE ELECTRO-OPTI","1","1","01/31/2012","21","01/10/2012"," LF   ","0","0","1"," No     ","09/22/2011","09/22/2011","0","0",""
"8024","465","711","      ","711-01-00013-8DA","870200-000000233","CABLE HARNESS 437 (P/N 81990","43","43","06/30/2012","160","01/22/2012"," LF   ","0","0","43"," Yes    ","01/30/2012","01/30/2012","0","0",""
"8024","465","711","      ","711-01-00013-8DB","870200-000000234","CABLE HARNESS 436 (P/N 81990","43","43","06/30/2012","160","01/22/2012"," LF   ","0","0","43"," Yes    ","01/30/2012","01/30/2012","0","0",""
"8024","465","721","      ","721-01-00001-820","413200-000000022","MAINTENANCE PLATFORM        ","1","1","01/31/2012","80","11/12/2011"," EA   ","0","0","1"," No     ","09/14/2011","09/14/2011","0","0",""
"8024","465","721","      ","721-01-00001-854","413200-000000055","BACKSHELL, 390AB005NF2016M  ","1","1","01/31/2012","168","08/16/2011"," EA   ","0","0","1"," No     ","09/14/2011","09/14/2011","0","0",""
"8024","465","721","      ","721-01-00001-8A8","413200-000000087","RWR BOX, P/N 6980677        ","1","1","05/31/2013","21","05/10/2013"," EA   ","0","0","1"," No     ","05/31/2013","05/31/2013","0","0",""
"8025","465","110","      ","    110-00-00084","   13-1625250420","ANGLE,2-1/2"" X 2-1/2"" X 1/4""","5","2","03/22/2012","240","07/26/2011"," EA   ","0","0","2"," No     ","11/10/2011","11/10/2011","60.64","121.28",""
"8025","465","110","      ","    110-00-00085","110201-000000002","ANGLE, 1-1/4"" X 1-1/4"" X 3/1","40","5","01/31/2013","240","06/05/2012"," EA   ","0","0","5"," No     ","11/10/2011","01/10/2013","33.15","165.75",""
"8025","465","110","      ","    110-00-00085","110201-000000002","ANGLE, 1-1/4"" X 1-1/4"" X 3/1","40","5","01/31/2013","240","06/05/2012"," EA   ","0","0","5"," No     ","11/10/2011","01/10/2013","33.15","165.75",""
"8025","465","110","      ","    110-00-00087","110101-000000004","FLATBAR, 5"" X 3/4"" X 20',   ","3","1","01/31/2013","240","06/05/2012"," EA   ","0","0","1"," No     ","08/06/2012","01/10/2013","186.02","186.02",""
"8025","465","243","      ","    243-05-00004","202000-000000037","FLEX HOSE, 5"" IPS           ","20","8","12/31/2012","30","12/01/2012"," LF   ","0","0","8"," No     ","11/01/2011","11/01/2011","266.06","2128.48",""
"8025","465","243","      ","    243-05-00005","202000-000000038","HOSE FITTING, 90 DEGREE,    ","6","2","12/31/2012","30","12/01/2012"," EA   ","0","0","2"," No     ","11/01/2011","05/07/2012","5608.39","11216.78",""
"8025","465","243","      ","    243-05-00006","202000-000000039","GASKET, NON-ASBESTOS        ","24","21","06/19/2013","45","05/05/2013"," EA   ","0","0","21"," No     ","11/01/2011","06/19/2013","89.95","1888.95",""
"8025","465","247","      ","    247-01-HA012","230800-000000161","FLEXIBLE HOSE ASSEMBLY,     ","1","1","07/03/2012","123","03/02/2012"," EA   ","0","0","1"," No     ","09/20/2011","09/20/2011","5985.85","5985.85",""
"8025","465","259","      ","    259-03-B0078","543604-000000001","SOCKOLET, 3"" - 36"" IPS RUN X","4","2","04/05/2012","20","03/16/2012"," EA   ","0","0","2"," No     ","03/03/2011","06/24/2011","3.83","7.66",""
"8025","465","259","      ","    259-05-00009","500816-000000001","PIPE, 12"" IPS, SCH 10S      ","33","3","04/05/2012","30","03/06/2012"," LF   ","0","0","3"," No     ","03/03/2011","08/27/2012","184","552",""
"8025","465","259","      ","    259-05-00022","554320-000000002","ELBOW, 2"", 90 DEG, LR, BUTT ","12","5","04/05/2012","60","02/05/2012"," EA   ","0","0","5"," No     ","03/03/2011","05/14/2013","216","1080",""
"8025","465","259","      ","    259-05-00023","556620-000000003","ELBOW, 2"", 45 DEG, LR,BW,SCH","2","1","05/14/2013","77","02/26/2013"," EA   ","0","0","1"," No     ","04/16/2013","05/14/2013","216","216",""
"8025","465","259","      ","    259-07-00010","500816-000000004","PIPE, 36"" IPS, SCH 10S      ","67","1.35","08/01/2012","60","06/02/2012"," LF   ","0","0","1.3"," No     ","03/08/2011","12/05/2011","836.93","1129.8555",""
"8025","465","259","      ","    259-07-00079","543909-000000001","TEE, 3/4"", CRES 321, SCH 10S","2","2","08/01/2011","35","06/27/2011"," EA   ","0","0","2"," No     ","03/08/2011","05/16/2011","70","140",""
"8025","465","261","      ","    261-03-HA002","501900-000000056","FLEXIBLE HOSE ASSEMBLY,     ","1","1","02/03/2012","90","11/05/2011"," EA   ","0","0","1"," No     ","09/21/2011","09/21/2011","1139.96","1139.96",""
"8025","465","262","      ","    262-03-HA002","501900-000000068","FLEXIBLE HOSE ASSEMBLY,     ","1","1","02/03/2012","90","11/05/2011"," EA   ","0","0","1"," No     ","09/22/2011","09/22/2011","1442.83","1442.83",""
"8025","465","262","      ","    262-YY-C0002","         ARCHIVE","SLEEVE, DECK & BULKHEAD, FOR","2","2","05/08/2015","0","05/08/2015"," LO   ","0","0","2"," No     ","05/06/2015","05/06/2015","0","0",""
"8025","465","321","      ","    321-02-00134","543204112604-001","PLUG MPT SQ HD, 1/4 IPS, STL","10","3","07/11/2011","30","06/11/2011"," EA   ","0","0","3"," No     ","07/12/2011","07/12/2011","1.97","5.91",""
"8025","465","321","      ","    321-02-00231","541701000000-001","ELBOW, 1-1/4 IPS, 45 DEG, 30","10","10","07/11/2011","20","06/21/2011"," EA   ","0","0","10"," No     ","07/14/2011","07/14/2011","0","0",""
"8025","465","321","      ","    321-02-00325","       54284-010","SLEEVE, DECK & BULKHEAD, 3 I","2","2","07/11/2011","30","06/11/2011"," EA   ","0","0","2"," No     ","07/01/2011","07/01/2011","12.8","25.6",""
"8025","465","321","      ","    321-02-00518","540804062603-001","COUPLING, 1-1/4 x 3/4, STEEL","1","1","07/11/2011","30","06/11/2011"," EA   ","0","0","1"," No     ","06/29/2011","06/29/2011","4.83","4.83",""
"8025","465","321","      ","    321-02-00519","541008190000-001","THREADED REDUCER COUPLING,  ","1","1","07/11/2011","35","06/06/2011"," EA   ","0","0","1"," No     ","06/29/2011","06/29/2011","10.87","10.87",""
"8025","465","321","      ","    321-02-00673","320000030000-001","SLEEVE, PIPE, ALUM, 1"" IPS  ","1","1","06/05/2014","35","05/01/2014"," EA   ","0","0","1"," No     ","06/03/2014","06/03/2014","61.13","61.13",""
"8025","465","504","      ","    504-01-A9289","540105J70000-012","ADAPTER, 1/4 O.D. TUBE X 1/2","22","22","06/28/2012","35","05/24/2012"," EA   ","0","0","22"," No     ","03/11/2011","07/05/2011","19.65","432.3",""
"8025","465","504","      ","    504-01-L9125","545405-000000001","ELBOW, 1/4 O.D. X 1/4 O.D.  ","30","30","06/28/2012","35","05/24/2012"," EA   ","0","0","30"," No     ","03/11/2011","07/05/2011","19.28","578.4",""
"8025","465","504","      ","    504-01-U9033","544405-000000001","UNION, 1/4 O.D. X 1/4 O.D. S","30","30","06/28/2012","35","05/24/2012"," EA   ","0","30","60"," No     ","03/11/2011","07/05/2011","12.85","771",""
"8025","465","505","      ","    505-01-00008","806920-000000002","CHANNEL,RUBBER, NITRILE-BUTA","100","1","08/01/2011","130","03/24/2011"," LF   ","0","0","1"," No     ","03/11/2011","07/09/2011","5.86","5.86",""
