"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","","","",""
"469","262","  A1L00-2621-002","A1L OUTSOURCED SPOOL ","          ","                  ","   ","106531","521164","250","385","1","0","1","385","07/22/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","  A1L00-2621-059","A1L OUTSOURCED SPOOL ","          ","                  ","   ","106531","521164","252","385","1","0","1","385","07/22/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-03P04-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521351","4","0","1","0","1","0","07/04/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-03P04-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521351","5","0","1","0","1","0","07/04/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-V0019-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","107198","521555","9","0","1","0","1","0","08/25/2016","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA031-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","16","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA032-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","17","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA033-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","18","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA034-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","19","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA035-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","20","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA037-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","21","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA038-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","22","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA039-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","23","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA040-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","24","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA045-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","25","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA046-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","26","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA047-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","27","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA048-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","28","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA049-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","29","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA052-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521970","30","0","1","0","1","0","09/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA036-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","2","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA053-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","4","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA054-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","6","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA055-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","8","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA056-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","10","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA059-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","12","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA060-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522259","14","0","1","0","1","0","02/19/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-V0015-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591075","2","0","1","0","1","0","12/31/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-V0021-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","69047","591099","6","0","1","0","1","0","04/17/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-VPR01-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105486","591184","2","0","1","0","1","0","06/27/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-V0745-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591250","8","0","1","0","1","0","03/25/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-V0073-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591259","2","0","1","0","1","0","03/20/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-S0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591268","2","0","1","0","1","0","05/06/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0009-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","101658","645142","3","0","1","0","1","0","07/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0009-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","101658","645142","5","0","1","0","1","0","07/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0004-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","3400","645156","13","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0004-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","3400","645156","14","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","3400","645156","15","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0004-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","3400","645156","16","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0004-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","3400","645156","17","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0007-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","3400","645156","21","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0007-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","3400","645156","22","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","3400","645156","23","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0007-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","3400","645156","24","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0007-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","3400","645156","25","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0007-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","3400","645156","26","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0010-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","3400","645156","30","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0010-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","3400","645156","31","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0010-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","3400","645156","32","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0010-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","3400","645156","33","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0010-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","3400","645156","34","0","1","0","1","0","05/13/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0001-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","103949","677761","16","0","1","0","1","0","07/06/2016","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0003-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104690","677766","5","0","1","0","1","0","07/30/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0011-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104690","677766","35","0","1","0","1","0","06/18/2013","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0005-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","102768","677786","38","0","1","0","1","0","08/12/2013","1","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0005-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","102768","677786","39","0","1","0","1","0","08/12/2013","1","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA061-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","840925","26","0","1","0","1","0","07/23/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-03-HA062-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","840925","27","0","1","0","1","0","07/23/2015","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0010-L48","TESTING, SHOCK, IAW  ","TESTING   ","SHOCK             ","NRE","3400","645156","35","2487","1","0","1","2487","08/01/2014","8","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0005-L10","LIST, SHIP LOOSE PAR ","LIST      ","SHIP LOOSE PARTS  ","NRE","102768","677786","37","0","1","0","1","0","08/12/2013","1","         ","            ","","","","","","","","","","","",""
"469","262","262-01-E0005-L51","DATA, FOR WEIGHT CRI ","DATA      ","WEIGHT            ","NRE","102768","677786","40","0","1","0","1","0","08/12/2013","1","         ","            ","","","","","","","","","","","",""
"      ","    ","                ","                     ","          ","                  ","   ","      ","      ","    ","       NRE","Total :-      ","2487","","","","","","","","","","","","","","","","","",""
"SWBS: ","262","262M - LUBRICATION","SYSTEMS            ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 262 :        3642.00","","","","","","","","","","","","","","","","","",""
"SWBS: ","300","300M - ELECTRIC PLANT,","GENERAL        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 300 :        ","0","","","","","","","","","","","","","","","","",""
"469","302","    302-01-00001","MOTOR CONTROLLERS    ","CONTROLLER","MOTOR             ","   ","104359","639265","1","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","302","302-01-00001-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","104359","639265","34","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","302","302-01-00001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104359","639265","36","0","1","0","1","0","11/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","302","302-04-00001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100627","639267","2","0","1","0","1","0","03/30/2013","8","         ","            ","","","","","","","","","","","",""
