"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost","","","","","","",""
"571","571-01-00S25","DOUBLE 12"" 3 HORN CLEAT ASSY, ","EA ","1","$858.86","$858.86","","","","","","",""
"571","571-01-00S26","EASING OUT STAPLE ASSEMBLY, C/","EA ","1","$233.22","$233.22","","","","","","",""
"571","571-01-00S27","3 HORN CLEAT 12"" SHALL BE BUIL","EA ","2","$858.86","$1,717.72","","","","","","",""
"571","571-01-00S28","CLEAT, EASING-OUT, 5"" TWO HORN","EA ","1","$223.08","$223.08","","","","","","",""
"571","571-02-00001","MESSENGER/OUTHAUL PADEYE,     ","EA ","0","$1,362.97","$0.00","","","","","","",""
"571","571-02-00002","HIGHLINE PADEYE, FORGED STL,  ","EA ","0","$4,109.79","$0.00","","","","","","",""
"571","571-02-00004","PLATE, AL 5456-H116, 3/4"" THK,","SH ","0","$3,387.84","$0.00","","","","","","",""
"571","571-02-00005","TAPE, SYNTHETIC, 1 1/2"" X 44',","RL ","0","$6.58","$0.00","","","","","","",""
"571","571-02-00010","SCREW, CAT HEX HD 1-8UNC-2A   ","PG ","0","$3.69","$0.00","","","","","","",""
"571","571-02-00011","NUT, HEX HD SLF LKG 1-8UNC-3B,","PG ","0","$3.97","$0.00","","","","","","",""
"571","571-02-00012","WASHER, FLAT, 1"", ZINC PLTD,  ","PG ","0","$8.47","$0.00","","","","","","",""
"571","571-02-00013","LONG LINK, 35MM DIA, STL,     ","EA ","0","$2,715.49","$0.00","","","","","","",""
"571","571-02-00014","PLATE, AL 5456-H116, 7/8"" THK,","SH ","0","$3,789.99","$0.00","","","","","","",""
"571","571-02-00016","PIPE,10"" AL,SCH 40 GR. 6061-T6","LF ","0","$60.82","$0.00","","","","","","",""
"571","571-02-00017","PLATE,AL 5456-H116,1-3/4"" THK,","SH ","0","$8,616.47","$0.00","","","","","","",""
"571","571-02-00018","PLATE, AL 5456-H116, 1/2"" THK,","SH ","0","$8,616.47","$0.00","","","","","","",""
"571","571-02-00019","PLATE,AL 5456-H116,1-3/8"" THK,","SH ","0","$3,055.56","$0.00","","","","","","",""
"571","571-02-00022","PLATE,AL 5456-H116,1-1/2"" THK,","SH ","0","$6,497.13","$0.00","","","","","","",""
"571","571-02-00023","PIPE, 1.5"", DIA SCH 40,6061-T6","LF ","0","$3.00","$0.00","","","","","","",""
"571","571-02-00026","PIPE,6"" AL,SCH 120 GR. 6061-T6","LF ","0","$100.47","$0.00","","","","","","",""
"571","571-02-00027","PIN, TOGGLE 1 1/2"" DIA, 4""GRIP","EA ","0","$343.22","$0.00","","","","","","",""
"571","571-02-00028","LANYARD, 12"", CRES,           ","EA ","0","$2.33","$0.00","","","","","","",""
"571","571-02-00029","PIN, TOGGLE 1 1/2"" DIA, 8""GRIP","EA ","0","$316.21","$0.00","","","","","","",""
"571","571-02-00030","ROUND BAR, 3/8"" AL, ASTM B221 ","LF ","0","$1.57","$0.00","","","","","","",""
"571","571-02-00031","ROUND BAR, 1"" AL, ASTM B221   ","LF ","0","$17.24","$0.00","","","","","","",""
"571","571-02-00032","PIPE, 1"" NPS, CRES ASTM 312 TY","LF ","0","$10.36","$0.00","","","","","","",""
"571","571-02-00034","SHEET, 12GA X 4' X 10', CRES  ","EA ","0","$871.05","$0.00","","","","","","",""
"571","571-02-00035","SCREW, CAP, HEX HEAD, SLF LOCK","EA ","0","$4.06","$0.00","","","","","","",""
"571","571-02-00036","WASHER,FLAT,3/8"" CRES FF-W-92,","PG ","0","$14.81","$0.00","","","","","","",""
"571","571-02-00044","PLATE, AL 5456-H116, 3/8"" THK,","SH ","0","$1,624.28","$0.00","","","","","","",""
"571","571-02-00045","RUBBER PAD, 2"" WIDE X 1/4"" THK","EA ","0","$12.22","$0.00","","","","","","",""
"571","571-02-0032A","SAF-T-NOTCH CARRIER RAIL      ","EA ","0","$0.01","$0.00","","","","","","",""
"572","572-01-00999","COSTS ANTICIPATED ADDITIONAL  ","LO ","1","$10,444.20","$10,444.20","","","","","","",""
"572","572-02-00034","SHEET, 12 GA X 4' X 10', CRES ","EA ","1","$595.32","$595.32","","","","","","",""
"572","572-05-00077","HOMING BEACON, SYM NO. 258    ","EA ","1","$1,555.14","$1,555.14","","","","","","",""
"573","573-01-00002","OVERHEAD CRANE, LAUNCH, RECOV ","EA ","1","$0.01","$0.01","","","","","","",""
"573","573-01-00002-L20","SUPPORT, VENDOR               ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-01-00006","DECK SOCKET, TWIST LOCK       ","EA ","96","$31.43","$3,017.66","","","","","","",""
"573","573-01-00007","DECK SOCKET, FLUSH BREECH     ","EA ","18","$52.64","$947.50","","","","","","",""
"573","573-01-00008","TWIST LOCK STACK DOUBLE CONE  ","EA ","54","$26.36","$1,423.66","","","","","","",""
"573","573-01-00009","TWIST LOCK STACKER            ","EA ","18","$54.76","$985.61","","","","","","",""
"573","573-01-00010","MOUNTING PLATE, 32MM, DH36    ","EA ","12","$0.01","$0.13","","","","","","",""
"573","573-01-00011","NAVY STD SHOCK MOUNT,         ","EA ","24","$899.65","$21,591.63","","","","","","",""
"573","573-01-00012","MEASURING DEVICE, ALIGNMENT   ","EA ","1","$152,100.00","$152,100.00","","","","","","",""
"573","573-01-00017","GEAR, YELLOW, VENDOR SUPPLIED ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-01-00044","SERVICES, SUBCONTRACT, SUPPLIE","LO ","1","$313,326.00","$313,326.00","","","","","","",""
"573","573-01-00045","SERVICES, SUBCONTRACT, SUPPLIE","LO ","1","$313,326.00","$313,326.00","","","","","","",""
"573","573-01-0011A","BOLT, 1 1/2-6 UNC-2A x 9""LG,  ","EA ","50","$54.41","$2,720.71","","","","","","",""
"573","573-01-0011B","NUT, SLFLKG, 1 1/2-6 UNJC-3B, ","EA ","50","$13.12","$655.90","","","","","","",""
"573","573-01-0011C","WASHER, FLAT, 1-1/2"", STL. IAW","EA ","144","$2.57","$369.98","","","","","","",""
"573","573-01-0011D","BOLT, 7/8-9 UNC-2A x 2-1/4"" LG","EA ","144","$2.59","$372.34","","","","","","",""
"573","573-01-0011E","NUT, SLFLKG, 7/8-9 UNJC-3B,   ","EA ","144","$2.56","$367.96","","","","","","",""
"573","573-01-0011F","WASHER, FLAT, 7/8"", STL. IAW A","EA ","150","$0.34","$51.71","","","","","","",""
"573","573-01-0011G","SPACER KIT, OIL STATES P/N    ","EA ","24","$63.88","$1,533.17","","","","","","",""
"573","573-01-00400","WASHER, SPHERICAL, S.S., 1""   ","EA ","35","$18.32","$641.17","","","","","","",""
"573","573-01-00401","WASHER, SPHERICAL, S.S., 7/8"" ","EA ","145","$31.65","$4,588.81","","","","","","",""
"573","573-01-00402","WASHER, SPHERICAL, S.S., 3/4"" ","EA ","90","$17.54","$1,578.80","","","","","","",""
"573","573-01-00403","WASHER, SPHERICAL, S.S., 5/8"" ","EA ","40","$16.16","$646.29","","","","","","",""
"573","573-01-00404","WASHER, SPHERICAL, S.S., 1/2"" ","EA ","60","$11.98","$718.77","","","","","","",""
"573","573-01-00406","CAPSCREW, 7/8-9 UNC-2A x 2-1/2","EA ","72","$5.87","$422.61","","","","","","",""
"573","573-01-00407","NUT, SLFLKG, 7/8-9 UNJC-3B,   ","EA ","72","$2.56","$183.98","","","","","","",""
"573","573-01-00408","WASHER, FLAT, 7/8"", STL. IAW A","EA ","72","$0.34","$24.82","","","","","","",""
"573","573-01-00409","SHIM STOCK, 316 SST           ","EA ","6","$17.91","$107.47","","","","","","",""
"573","573-01-00410","SHIM STOCK, 316 SST           ","EA ","6","$13.16","$78.96","","","","","","",""
"573","573-01-00411","PLATE, STAINLESS STEEL        ","EA ","2","$377.06","$754.11","","","","","","",""
"573","573-01-00412","PLATE, STAINLESS STEEL        ","EA ","1","$590.30","$590.30","","","","","","",""
"573","573-01-00414","SHIM, SLOTTED, S.S., 2"" X 2""  ","EA ","200","$1.58","$315.41","","","","","","",""
"573","573-01-00415","SHIM, SLOTTED, S.S., 2"" X 2""  ","EA ","200","$2.34","$467.90","","","","","","",""
"573","573-01-00416","SHIM, SLOTTED, S.S., 2"" X 2""  ","EA ","300","$3.46","$1,037.11","","","","","","",""
"573","573-01-00417","SHIM, SLOTTED, S.S., 3"" X 3""  ","EA ","400","$1.82","$726.92","","","","","","",""
"573","573-01-00418","SHIM, SLOTTED, S.S., 3"" X 3""  ","EA ","400","$2.13","$851.76","","","","","","",""
"573","573-01-00419","SHIM, SLOTTED, S.S., 3"" X 3""  ","EA ","400","$3.69","$1,476.38","","","","","","",""
"573","573-01-00420","SHIM, SLOTTED, S.S., 3"" X 3""  ","EA ","100","$16.05","$1,605.16","","","","","","",""
"573","573-01-00421","SHIM, SLOTTED, S.S., 4"" X 4""  ","EA ","160","$2.78","$444.51","","","","","","",""
"573","573-01-00422","SHIM, SLOTTED, S.S., 4"" X 4""  ","EA ","140","$2.78","$388.94","","","","","","",""
"573","573-01-00423","SHIM, SLOTTED, S.S., 4"" X 4""  ","EA ","160","$4.38","$700.18","","","","","","",""
"573","573-01-00424","SHIM, SLOTTED, S.S., 4"" X 4""  ","EA ","200","$6.51","$1,301.98","","","","","","",""
"573","573-01-00425","SHIM, SLOTTED, S.S., 4"" X 4""  ","EA ","130","$24.32","$3,161.04","","","","","","",""
"573","573-01-00426","SHIM, SLOTTED, S.S., 3"" X 3""  ","EA ","1","$505.81","$505.81","","","","","","",""
"573","573-01-00427","SHIM, INSERTION TOOL, S.S.    ","EA ","4","$5.89","$23.56","","","","","","",""
"573","573-01-00429","SHIM, SLOTTED, S.S., 4""X4""    ","EA ","20","$66.41","$1,328.14","","","","","","",""
"573","573-01-00431","ANGLE, EQUAL LEGS, STEEL, ASTM","EA ","5","$14.97","$74.83","","","","","","",""
"573","573-01-00433","SHACKLE, 5/8"" NOM, 3-1/4 TON, ","EA ","1","$18.32","$18.32","","","","","","",""
"573","573-01-00434","WIRE ROPE LEVER TOOL          ","EA ","1","$1,021.20","$1,021.20","","","","","","",""
"573","573-01-00435","WEB SLING, EYE AND EYE TYPE IV","EA ","1","$13.97","$13.97","","","","","","",""
"573","573-01-INCO1","ELEMENT, FILTER, LR&HS HPU    ","EA ","2","$83.36","$166.71","","","","","","",""
"573","573-01-INCO2","ELEMENT, FILTER, LR&HS HPU    ","EA ","2","$69.44","$138.89","","","","","","",""
"573","573-02-00001","RAISED DECK SOCKET, BREECH BAS","EA ","15","$41.36","$620.39","","","","","","",""
"573","573-02-00002","ALUMINUM PLANK GRATING, 6063-T","EA ","12","$128.82","$1,545.82","","","","","","",""
"573","573-02-00003","ALUMINUM PLANK GRATING, 6063-T","EA ","5","$155.14","$775.69","","","","","","",""
"573","573-02-00004","ALUM PLANK GRATING, 6063-T6, M","EA ","18","$128.82","$2,318.73","","","","","","",""
"573","573-02-00005","ALUM PLANK GRATING, 6063-T6, M","EA ","10","$128.82","$1,288.19","","","","","","",""
"573","573-02-00006","ALUM PLANK LUGS, MCNICHOLS SER","EA ","100","$0.01","$1.04","","","","","","",""
"573","573-02-00007","NUT, SLFLKG, 1/2-13 UNJC-3B, H","EA ","110","$43.12","$4,742.68","","","","","","",""
"573","573-02-00008","WASHER, FLAT, 1/2"", CRES 316, ","EA ","10","$0.30","$3.04","","","","","","",""
"573","573-02-00009","CAPSCREW, 1-8 UNC-2A x 1-1/2"" ","EA ","10","$61.60","$616.01","","","","","","",""
"573","573-02-00010","WASHER, FLAT, 1"", CRES 316, PA","EA ","20","$51.13","$1,022.70","","","","","","",""
"573","573-02-00011","NUT, SLFLKG, 1-8 UNJC-3B, HEX,","EA ","20","$51.99","$1,039.82","","","","","","",""
"573","573-02-00015","WASHER, TEFLON, 1"" SCREW SIZE,","EA ","20","$8.89","$177.76","","","","","","",""
"573","573-02-00016","CAPSCREW, 1/2-13 UNC-2A x 5"" L","EA ","10","$80.96","$809.63","","","","","","",""
"573","573-02-00017","CAPSCREW, 1-8 UNC-2A x 2"" LG, ","EA ","10","$62.39","$623.91","","","","","","",""
"573","573-02-00018","TUBING, STL, ASTM A500, GR B, ","EA ","8","$119.06","$952.51","","","","","","",""
"573","573-02-00019","CAPSCREW, 1/2-13UNC-2A X 1-1/2","EA ","100","$3.74","$373.90","","","","","","",""
"573","573-02-00020","WASHER, 1/2"" SCREW SIZE, .531""","EA ","200","$0.46","$91.91","","","","","","",""
"573","573-02-00021","HEX HEAD CAP SCREW, 316 SS,   ","EA ","20","$16.22","$324.48","","","","","","",""
"573","573-02-00022","LOCK WASHER, 316 SS, 1/4"",    ","EA ","20","$7.81","$156.16","","","","","","",""
"573","573-09-00002","EQUIPMENT, MOBILIZATION, CONT ","LO ","1","$205,818.68","$205,818.68","","","","","","",""
"573","573-09-00002-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-09-00002-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-09-00002-L20","SUPPORT, VENDOR               ","LO ","1","$20,888.40","$20,888.40","","","","","","",""
"573","573-09-00002-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-09-00002-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"573","573-09-00002-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-09-00400","BOLT, HEX HD, STEEL, 5/8""-11  ","EA ","60","$0.91","$54.76","","","","","","",""
"573","573-09-00401","NUT, HEX, STEEL, SLFLKG, 5/8""-","EA ","60","$1.24","$74.57","","","","","","",""
"573","573-09-00402","WASHER, FLAT, STEEL, 5/8"" NOM,","EA ","100","$1.30","$129.51","","","","","","",""
"573","573-09-00403","BOLT, HEX HD, STEEL, 3/4""-10  ","EA ","40","$1.10","$43.87","","","","","","",""
"573","573-09-00404","BOLT, HEX HD, STEEL, 3/4""-10  ","EA ","20","$1.27","$25.35","","","","","","",""
"573","573-09-00405","NUT, HEX, STEEL, SLFLKG, 3/4""-","EA ","50","$1.32","$65.91","","","","","","",""
"573","573-09-00406","WASHER, FLAT, STEEL, 3/4"" NOM,","EA ","90","$0.16","$14.60","","","","","","",""
"573","573-10-00001","CRANE, BRIDGE, RECONFIGURABLE ","EA ","1","$52,560.01","$52,560.01","","","","","","",""
"573","573-10-00001-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00001-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$18,735.68","$18,735.68","","","","","","",""
"573","573-10-00001-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00001-L20","SUPPORT, VENDOR               ","LO ","1","$7,082.79","$7,082.79","","","","","","",""
"573","573-10-00001-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00001-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00001-L43","ENGINEERING, NON-RECURRING    ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00001-L66","TECHNOLOGY REFRESH AND OBSOLEN","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00002","CRANE, BRIDGE, RECONFIGURABLE ","EA ","1","$52,560.01","$52,560.01","","","","","","",""
"573","573-10-00002-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00002-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00002-L20","SUPPORT, VENDOR               ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00002-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00002-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00002-L32","FACTORY TRAINING              ","EA ","1","$12,942.70","$12,942.70","","","","","","",""
"573","573-10-00002-L66","TECHNOLOGY REFRESH AND OBSOLEN","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00003","CRANE, BRIDGE, AIRBORNE MISSIO","EA ","1","$52,560.01","$52,560.01","","","","","","",""
"573","573-10-00003-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00003-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00003-L20","SUPPORT, VENDOR               ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00003-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00003-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"573","573-10-00003-L66","TECHNOLOGY REFRESH AND OBSOLEN","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00002","WINDLASS/CAPSTAN, ANCHOR, COMP","EA ","1","$526,266.00","$526,266.00","","","","","","",""
"581","581-01-00002-801","ANCHOR WINDLASS ASSEMBLY      ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00002-802","CONTROL STAND ASSEMBLY        ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00002-803","POWER UNIT ASSEMBLY           ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00002-L04","PROCEDURES, IN-PLANT TEST     ","LO ","4","$0.01","$0.04","","","","","","",""
"581","581-01-00002-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00010","ANCHOR, 8000 LB (3,629 KG) NOM","EA ","1","$96,193.11","$96,193.11","","","","","","",""
"581","581-01-00010-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00010-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00010-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00011","ANCHOR CHAIN ASSY             ","EA ","1","$115,945.83","$115,945.83","","","","","","",""
"581","581-01-00012","OUTBOARD SWIVEL SHOT ASSY     ","EA ","1","$4,067.15","$4,067.15","","","","","","",""
"581","581-01-00012-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00012-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00012-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00013","CHAIN STOPPER ASSY            ","EA ","2","$9,037.78","$18,075.56","","","","","","",""
"581","581-01-00013-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00013-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00013-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00028","BOLT HEX HD 1-1/4""-7UNC2A X 3-","EA ","20","$7.05","$140.95","","","","","","",""
"581","581-01-00029","NUT, HEX SLF-LKG 1-1/4-7UNC2B ","EA ","20","$3.84","$76.86","","","","","","",""
"581","581-01-00030","WASHER, FLAT 1-1/4 NOM        ","EA ","20","$0.50","$10.03","","","","","","",""
"581","581-01-00033","ANCHOR CABLE JACK, IAW NAVSEA ","EA ","1","$4,157.40","$4,157.40","","","","","","",""
"581","581-01-00034","DIP ROPE ASSEMBLY FOR 1-1/2""  ","EA ","1","$1,997.58","$1,997.58","","","","","","",""
"581","581-01-00035","CLEAR HAWSE PENDANT FOR 1-1/2 ","EA ","1","$4,208.10","$4,208.10","","","","","","",""
"581","581-01-00036","BOLT, HEAVY HEX HD, 1 3/4""-5 X","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00037","NUT, HEAVY HEX HD,  1 3/4 -5 ,","EA ","4","$0.01","$0.04","","","","","","",""
"581","581-01-00038","WASHER, FLAT 1 3/4""           ","EA ","8","$0.01","$0.08","","","","","","",""
"581","581-01-000C1","ANCHOR CHAIN DECK BOLSTER,ASTM","EA ","1","$15,362.10","$15,362.10","","","","","","",""
"581","581-01-000C1-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-000C1-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-000C1-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-000C2","CHAIN PIPE DECK BOLSTER, ASTM ","EA ","1","$12,827.10","$12,827.10","","","","","","",""
"581","581-01-000C2-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.00","$0.00","","","","","","",""
"581","581-01-000C2-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.00","$0.00","","","","","","",""
"581","581-01-000C2-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.00","$0.00","","","","","","",""
"581","581-01-000C3","CHAIN LOCKER BOLSTER, ASTM A75","EA ","1","$12,396.15","$12,396.15","","","","","","",""
"581","581-01-000C3-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.00","$0.00","","","","","","",""
"581","581-01-000C3-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.00","$0.00","","","","","","",""
"581","581-01-000C3-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.00","$0.00","","","","","","",""
"581","581-01-000C4","CHAIN STOPPER PAD, ASTM A757  ","EA ","2","$684.45","$1,368.90","","","","","","",""
"581","581-01-000C4-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-000C4-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-000C4-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00102","END LINK, FOR 1-1/2""          ","EA ","3","$1,724.81","$5,174.44","","","","","","",""
"581","581-01-00102-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00102-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01","","","","","","",""
"581","581-01-00102-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
