"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost",""
"086","086-01-00009","PROPULSION OPERATING GUIDE    ","EA ","1","$5,175.75","$5,175.75",""
"086","086-01-00010","OFFBOARD ORGANIC VEHICLE      ","EA ","1","$19,085.90","$19,085.90",""
"086","086-01-00011","UNDERWAY REPLENISHMENT AND    ","EA ","1","$4,269.35","$4,269.35",""
"086","086-01-00012","TECHNICAL REPAIR STANDARDS    ","EA ","1","$20,731.84","$20,731.84",""
"086","086-01-00013","POLLUTION ABATEMENT MANUAL    ","EA ","1","$4,269.35","$4,269.35",""
"086","086-01-00014","CENTRALIZED MACHINERY CONTROL ","EA ","0","$14,147.05","$0.00",""
"086","086-01-00015","MOTORS MANUALS                ","EA ","1","$4,269.35","$4,269.35",""
"086","086-01-00016","MACHINE TOOLS AND SPECIAL SHIP","EA ","1","$4,269.35","$4,269.35",""
"086","086-01-00017","MACHINERY PLANT MAINTENANCE   ","EA ","1","$4,269.35","$4,269.35",""
"086","086-01-00018","HVAC/COLLECTIVE PROTECTION    ","EA ","1","$4,269.35","$4,269.35",""
"086","086-01-00019","TECHNICAL MANUAL VALIDATION   ","EA ","0","$77,401.41","$0.00",""
"086","086-01-00020","TECHNICAL MANUAL INDEX        ","EA ","0","$4,609.25","$0.00",""
"086","086-01-00021","EQUIPMENT TECHNICAL MANUALS   ","EA ","0","$441,872.06","$0.00",""
"086","086-01-CH002","GUN/DECOY CHANGE 6-12-09      ","EA ","0","$10,000.00","$0.00",""
"089","089-01-00001","NAVY TRAINING SYSTEM PLAN     ","EA ","0","$5,268.45","$0.00",""
"089","089-01-00002","FAMILIARIZATION TRAINING      ","EA ","0","$221,567.42","$0.00",""
"089","089-01-00003","TOTAL SHIPBOARD TRAINING      ","EA ","0","$8,358.45","$0.00",""
"089","089-01-00004","TRAINING CONDUCT SUPPORT      ","EA ","0","$96,737.60","$0.00",""
"089","089-01-00005","TOTAL SHIPBOARD TRAINING      ","EA ","0","$2,633.71","$0.00",""
"089","089-01-00006","TOTAL SHIPBOARD TRAINING      ","EA ","0","$2,633.71","$0.00",""
"089","089-01-00007","TOTAL SHIPBOARD TRAINING      ","EA ","0","$7,902.16","$0.00",""
"089","089-01-00008","FACTORY TRAINING COORDINATION ","EA ","0","$6,584.79","$0.00",""
"089","089-01-00009","HUMAN SYSTEM INTEGRATION      ","EA ","0","$2,633.71","$0.00",""
"089","089-01-00010","MANNING CONCEPT               ","EA ","0","$2,633.71","$0.00",""
"089","089-01-00011","SYSTEM MANPOWER, PERSONNEL    ","EA ","0","$2,633.71","$0.00",""
"089","089-01-00012","HUMAN MACHINE INTERFACE DESIGN","EA ","0","$2,633.71","$0.00",""
"089","089-01-00013","RENK FACTORY TRAINING (LM)    ","EA ","1","$60,000.00","$60,000.00",""
"089","089-01-00014","FME FACTORY TRAINING (LM)     ","EA ","1","$18,500.00","$18,500.00",""
"089","089-01-00015","MT-30 GAS TURBINE FACTORY TRNG","EA ","1","$115,500.00","$115,500.00",""
"089","089-01-00016","SSDG FACTORY TRAINING         ","EA ","1","$18,414.00","$18,414.00",""
"089","089-01-00017","RIDE CONTROL FACTORY TRNG     ","EA ","1","$5,325.00","$5,325.00",""
"089","089-01-00018","WATERJET FACTORY TRAINING     ","EA ","1","$49,500.00","$49,500.00",""
"089","089-01-00019","HVAC PLANT FACTORY TRAINING   ","EA ","1","$11,000.00","$11,000.00",""
"089","089-01-00020","CCTV FACTORY TRAINING         ","EA ","1","$1,500.00","$1,500.00",""
"089","089-01-00021","MORIA WIND SYSTEM FACTORY TRNG","EA ","1","$5,000.00","$5,000.00",""
"089","089-01-00022","FIRE DETECTION SYS FACTORY TRN","EA ","1","$10,000.00","$10,000.00",""
"089","089-01-00023","DESALINATION PLANT FACTORY TRN","EA ","1","$2,500.00","$2,500.00",""
"089","089-01-00024","CATHODIC PROTECTION FACT TRNG ","EA ","1","$1,500.00","$1,500.00",""
"089","089-01-00025","FAM TRINING STUDENT GUIDES    ","EA ","1","$5,500.00","$5,500.00",""
"089","089-01-00026","LHRS - CRANE SAFETY TRNG      ","EA ","1","$4,000.00","$4,000.00",""
"089","089-01-00027","LRHS - OPERATION TRAINING     ","EA ","1","$12,000.00","$12,000.00",""
"089","089-01-00028","LRHS - WEIGHT HANDLING TRNG   ","EA ","1","$26,577.00","$26,577.00",""
"089","089-01-00029","LRHS - OLDENBURG TRNG         ","EA ","1","$6,362.00","$6,362.00",""
"089","089-01-00030","LHRS - WALZ & KRENZER TRNG    ","EA ","1","$2,900.00","$2,900.00",""
"089","089-01-00031","LHRS - CONT. MOBILIZATION TRNG","EA ","1","$18,399.00","$18,399.00",""
"089","089-01-00032","LRHS - STUDENT GUIDES         ","EA ","1","$3,305.00","$3,305.00",""
"092","092-00-AIS01","PIPE INSPECTION               ","EA ","1","$1,279.26","$1,279.26",""
"092","092-00-AIS03","PIPE PT INSPECTION            ","EA ","1","$9,005.25","$9,005.25",""
"092","092-00-GLT01","GREAT LAKES TESTING, NDI X-RA ","EA ","1","$352,000.00","$352,000.00",""
"101","101-01-00001","PLACE HOLDER FOR WELD SUPPLIES","LO ","1","$529,304.00","$529,304.00",""
"102","102-01-00001","PLACE HOLDER FOR WELD GASES-BU","LO ","1","$391,203.00","$391,203.00",""
"104","104-01-00001","ALLOCATION PLACE HOLDER       ","LO ","1","$1,184,563.00","$1,184,563.00","C"
"104","104-01-CH001","J15/J16 PCW CHANGES           ","EA ","1","$0.01","$0.01",""
"110","110-00-00001","CHANGES PER PCW-395 AXIAL FLOW","LO ","1","$20,000.00","$20,000.00",""
"110","110-00-0S001","PIPE, 4""SCH 80, ASTM A106 GR  ","LF ","40","$11.50","$460.00",""
"110","110-00-0S004","TEE, MT 4 X 3.25LB X 20'      ","EA ","830","$17.40","$14,442.00",""
"110","110-00-0S005","TEE, MT 5 X 4.5LB X 20'       ","EA ","196","$17.40","$3,410.40",""
"110","110-00-0S006","TEE, MT 6 X 5.9LB X 20'       ","EA ","253","$17.85","$4,516.05",""
"110","110-00-0S007","TEE, WT 6"" X 7LB X 20'        ","EA ","192","$17.85","$3,427.20",""
"110","110-00-0S008","TEE, WT 6"" X 8LB X 20'        ","EA ","66","$17.85","$1,178.10",""
"110","110-00-0S009","TEE, MT 3 X 2.2LB X 20'       ","EA ","683","$17.00","$11,611.00",""
"110","110-00-0S010","TEE, WT 9 X 17.5LB X 20'      ","EA ","0","$21.14","$0.00",""
"110","110-00-0S011","WT 6 X 13 LB X 20' ABS GRADE  ","EA ","185","$17.85","$3,302.25",""
"110","110-00-0S012","TEE WT 4 X 10.5 LB X 20', ABS ","EA ","17","$17.40","$295.80",""
"110","110-00-0S013","TEE WT 155 X 16.35 X 20; ABS G","EA ","0","$0.00","$0.00",""
"110","110-00-0S015","FB, 1-3/4"" X 1/8"" X 20'       ","EA ","415","$10.18","$4,224.70",""
"110","110-00-0S121","FLATBAR, 2-1/2""X 1/4""X 20',   ","EA ","273","$34.58","$9,440.34",""
"110","110-00-0S122","FLATBAR, 3""X 1/4""X 20', ABS   ","EA ","71","$41.48","$2,945.08",""
"110","110-00-0S200","ANGLE,3/16""X1-1/2""X1-1/2""X20',","EA ","1","$20.18","$20.18",""
"110","110-00-0S202","ANGLE, 2 X 2 X 1/8"", 20'      ","EA ","3","$50.00","$150.00",""
"110","110-00-0S203","ANGLE, 2 X 2 X 3/16"", 20'     ","EA ","47","$39.70","$1,865.90",""
"110","110-00-0S204","ANGLE, 2 X 2 X 1/4"", 20' LG   ","EA ","34","$51.90","$1,764.60",""
"110","110-00-0S206","ANGLE, 2 1/2 X 2 X 3/16"", 20' ","EA ","7","$44.74","$313.18",""
"110","110-00-0S207","ANGLE, 2 1/2 X 2 X 1/4"", 20'  ","EA ","8","$58.89","$471.12",""
"110","110-00-0S208","ANGLE,2 1/2 X 2 1/2 X 3/16"",  ","EA ","32","$49.95","$1,598.40",""
"110","110-00-0S209","ANGLE,2-1/2"" X 2-1/2"" X 1/4""  ","EA ","26","$66.71","$1,734.46",""
"110","110-00-0S210","ANGLE,2 1/2 X 2 1/2 X 5/16"",  ","EA ","1","$81.35","$81.35",""
"110","110-00-0S211","ANGLE, 3 X 2 X 3/16"", 20'     ","EA ","26","$49.94","$1,298.44",""
"110","110-00-0S212","ANGLE,3"" X 2"" X 1/4""          ","EA ","27","$66.71","$1,801.17",""
"110","110-00-0S213","ANGLE,3"" X 2"" X 1/2""          ","EA ","3","$75.00","$225.00",""
"110","110-00-0S217","ANGLE, 3 X 3 X 3/16"", 20'     ","EA ","44","$60.36","$2,655.84",""
"110","110-00-0S218","ANGLE, 3"" X 3"" X 1/4""         ","EA ","51","$79.72","$4,065.72",""
"110","110-00-0S219","ANGLE,3"" X 3"" X 3/8""          ","EA ","40","$117.14","$4,685.60",""
"110","110-00-0S220","ANGLE,3"" X 3"" X 1/2""          ","EA ","8","$152.94","$1,223.52",""
"110","110-00-0S221","ANGLE, 4 X 2 X 3/8"", 20' LENGT","EA ","0","$0.00","$0.00",""
"110","110-00-0S223","ANGLE, 4 X 3 X 1/4"", 20'      ","EA ","17","$94.36","$1,604.12",""
"110","110-00-0S224","ANGLE, 4""X3""X3/8"", 20'LENGTHS ","EA ","10","$138.30","$1,383.00",""
"110","110-00-0S226","ANGLE, 4 X 4 X 3/8"", 20'      ","EA ","4","$159.44","$637.76",""
"110","110-00-0S227","ANGLE, 4 X 4 X 1/2"", 20'      ","EA ","10","$208.24","$2,082.40",""
"110","110-00-0S228","ANGLE, 3-1/2"" X 2-1/2"" X 1/4"",","EA ","3","$110.00","$330.00",""
"110","110-00-0S229","ANGLE,5"" X 3"" X 1/4""          ","EA ","1","$107.37","$107.37",""
"110","110-00-0S230","ANGLE, 5 X 3 X 1/2"", 20'      ","EA ","3","$208.24","$624.72",""
"110","110-00-0S231","ANGLE,5"" X 3"" X 3/8""          ","EA ","1","$159.44","$159.44",""
"110","110-00-0S232","ANGLE, 3-1/2"" X 3"" X 1/4"", 20'","EA ","0","$110.00","$0.00",""
"110","110-00-0S251","PIPE,STL,4"",PL,SCH 80 IPS 4.50","LF ","225","$11.95","$2,688.75",""
"110","110-00-0S252","PIPE,STL,5"",PL,SCH 80 IPS 5.56","LF ","245","$11.52","$2,822.40",""
"110","110-00-0S253","PIPE,STL,5"",PL,SCH 40 IPS 5.56","LF ","80","$5.99","$479.20",""
"110","110-00-0S254","PIPE,STL,2"",PL,SCH 40 IPS 2.37","LF ","1","$2.90","$2.90",""
"110","110-00-0S255","FLATBAR, 3/8"" x 1"" x 96"" LONG ","EA ","2","$9.00","$18.00",""
"110","110-00-0S261","ROUND BAR, 1"" DIA, STEEL      ","LF ","0","$7.73","$0.00",""
"110","110-00-0S400","ROUND BAR, 1-1/2"" DIA,STEEL, A","EA ","0","$0.00","$0.00",""
"110","110-00-0S504","BAR, ROUND, STEEL, ASTM A36, H","LF ","2","$1.70","$3.40",""
"110","110-00-0S506","PIPE,STL,8"",PL,SCH 40 IPS 8.62","LF ","3","$12.99","$38.97",""
"110","110-00-0S507","BAR, ROUND, MEDIUM CARBON STEE","EA ","1","$31.79","$31.79",""
"110","110-00-0S508","PIPE, PLAIN END STEEL, 3"", DOU","LF ","13","$27.15","$352.95",""
"110","110-00-0S509","PIPE,STL,10"",PL,SCH 40 IPS 10.","LF ","1","$22.44","$22.44",""
"110","110-00-0S510","PIPE,STL,12"",PL,SCH 40 IPS 12.","LF ","2","$94.94","$189.88",""
"110","110-00-0S511","ROUND BAR, 1-1/2"" DIA,STEEL, A","EA ","2","$198.27","$396.54",""
"110","110-00-0S512","PIPE,STL,6"",PL,SCH 80 IPS 6.62","LF ","17","$16.60","$282.20",""
"110","110-00-IC516","PLATE, INCONEL 625, ASTM B443,","EA ","1","$44,625.00","$44,625.00",""
"110","110-00-MC018","BULB FLAT, 6MM X 120 MM, ABS G","EA ","1","$458.59","$458.59",""
"110","110-00-MS004","TEE, MT 4 X 3.25 LB X 20', ABS","EA ","2","$26.80","$53.60",""
"110","110-00-MS005","TEE, MT 5 X 4.5 LB X 20', ABS ","EA ","16","$24.35","$389.60",""
"110","110-00-MS009","TEE, MT 5 X 4.5 LB X 20', ABS ","EA ","0","$0.00","$0.00",""
"110","110-00-MS104","TEE MT 4 X 3.25 LB X 20', ABS ","EA ","2","$26.80","$53.60",""
"110","110-00-MS105","TEE, MT 8.5 X 6.3LB X 20', ABS","EA ","28","$17.85","$499.80",""
"110","110-00-MS106","MT 6 X 5.9LB X 20', ABS GRADE ","EA ","0","$0.00","$0.00",""
"110","110-00-MS107","TEE WT 6 X 7 LB X 20', ABS GRA","EA ","0","$0.00","$0.00",""
"110","110-00-MS108","TEE, WT 6 X 8 LB X 20'LONG, AB","EA ","0","$0.00","$0.00",""
"110","110-00-MS204","TEE MT 4 X 3.25 LB X 20', ABS ","EA ","0","$0.00","$0.00",""
"110","110-00-MS205","TEE, MT 8.5 X 6.3LB X 20', ABS","EA ","16","$24.90","$398.40",""
"110","110-00-MS206","TEE, MT 6 X 5.9 LB X 20'      ","EA ","0","$0.00","$0.00",""
"110","110-00-MS305","TEE, MT 8.5 X 6.3LB X 20', ABS","EA ","52","$24.50","$1,274.00",""
"110","110-00-MS405","TEE, MT 5 X 4.5 LB X 20', ABS ","EA ","2","$26.80","$53.60",""
"110","110-00-RB091","ROUND BAR, 3-1/2""DIA (91MM) x ","EA ","0","$0.00","$0.00",""
"110","110-00-SS004","M8 X 6.5LB X 40', ABS GRADE AH","EA ","209","$172.43","$36,037.87",""
"110","110-00-SS005","M10 X 9LB X 40', ABS GRADE AH-","EA ","102","$240.45","$24,525.90",""
"110","110-00-SS006","M 12 X 11.8LB X 40', ABS GRADE","EA ","64","$376.86","$24,119.04",""
"110","110-00-SS007","W12 X 14LB X 40', ABS GRADE AH","EA ","48","$351.78","$16,885.44",""
"110","110-00-SS008","W12 X 16LB X 40', ABS GRADE AH","EA ","17","$485.41","$8,251.97",""
"110","110-00-SS009","M6 X 4.4LB X 40', ABS GRADE AH","EA ","171","$164.43","$28,117.53",""
"110","110-00-SS010","W18 X 35LB X 40', ABS GRADE AH","EA ","1","$1,061.83","$1,061.83",""
"110","110-00-SS011","W 12 X 26 LB X 50' ABS GRADE A","EA ","47","$554.83","$26,077.01",""
"110","110-00-SS012","S6 X 12.5# X 20', ABS GRADE AH","EA ","4","$288.75","$1,155.00",""
"110","110-00-SS013","W 8 X 21 LB X 40' ABS GRADE AH","EA ","5","$637.10","$3,185.50",""
"110","110-00-SS014","W6 X 16# X 20', ABS GRADE AH-3","EA ","2","$242.71","$485.42",""
"110","110-01-00003","SERVICE TO BURN NT #841L5601, ","LO ","1","$964.00","$964.00",""
"110","110-01-00004","SERVICES TO BURN NT#851L5601, ","LO ","1","$2,385.00","$2,385.00",""
"110","110-01-00005","SERVICES FOR ABS TO CERTIFY   ","LO ","1","$199.00","$199.00",""
"110","110-01-86601","SERVICES, PLUTCHAK FAB,       ","LO ","1","$1,054.31","$1,054.31",""
"110","110-01-86602","SERVICES, PLUTCHAK FAB,       ","LO ","1","$892.39","$892.39",""
"110","110-01-86603","SERVICES, PLUTCHAK FAB,       ","LO ","1","$892.39","$892.39",""
"110","110-01-86605","SERVICES, FOX VALLEY METAL    ","EA ","1","$0.00","$0.00",""
"110","110-01-86606","SERVICES                      ","LO ","1","$225.57","$225.57",""
"110","110-01-86607","SERVICES, PLUTCHAK FAB TO BURN","LO ","1","$0.01","$0.01",""
"110","110-01-86608","SERVICES FOX VALLEY METAL     ","LO ","1","$0.01","$0.01",""
"110","110-01-86609","SERVICES FOX VALLEY METAL     ","LO ","1","$0.01","$0.01",""
"110","110-01-86610","SERVICES, FOX VALLEY METAL    ","EA ","1","$581.64","$581.64",""
"110","110-01-86611","SERVICES, PLUTCHAK FAB TO BURN","EA ","1","$6,489.00","$6,489.00",""
"110","110-01-88101","SUBCONTRACT SRVS SUB MOD 881  ","LO ","1","$90,544.00","$90,544.00",""
"110","110-01-88201","SUBCONTRACT FOR SERVICES      ","EA ","1","$107,279.00","$107,279.00",""
"110","110-01-88301","SUBCONTRACT FOR SERVICES      ","LO ","1","$56,028.00","$56,028.00",""
"110","110-01-90101","SUBCONTRACT SERVICES FOR SUBS ","LO ","1","$6,141.00","$6,141.00",""
"110","110-01-IC517","PLATE, INCONEL 625, ASTM B443,","EA ","0","$16,995.00","$0.00",""
"110","110-01-IC518","FB INCONEL 625, ASTM B443,    ","EA ","0","$2,090.90","$0.00",""
"110","110-01-PCW400","CHANGES FOR PCW-411 & 413","EA ","1","$250.00","$250.00",""
"110","110-99-00002","VENDOR SERVICES , SPLITTING GEAMS              ","EA ","1","$49,109.00","$49,109.00",""
"110","110-99-00999","VENDOR SERVICES               ","EA ","1","$0.00","$0.00",""
"110","110-99-99999","FOUNDATION PLATES             ","EA ","1","$0.00","$0.00",""
"110","110-99-GR801","GRATING, 316L SS, 19W4, PLAIN ","EA ","7","$2,699.98","$18,899.86",""
"110","110-99-GR802","WELD STUD, 1/4"" X 20 UNC-2A   ","EA ","60","$2.24","$134.11",""
"110","110-99-GR803","HEX NUTS, SELF LOCKING, 1/4""  ","EA ","100","$0.05","$5.15",""
"110","110-99-GR804","GRATING CLIPS, CRES           ","EA ","100","$0.64","$63.86",""
"110","11-10M560T40","PLATE 56MM X 96"" X 40', ABS HY","EA ","1","$65,962.18","$65,962.18",""
"110","11125-052","ANGLE, EQUAL LEGS, STEEL, ASTM","LF ","100","$1.61","$161.00",""
"110","11-12E020G10","PLATE, 1/8"" X 48"" X 10', ASTM ","EA ","0","$0.00","$0.00",""
"110","11-12E040T20","PLATE, 1/4"" X 96"" X 20', ASTM ","EA ","1","$1,100.00","$1,100.00",""
"110","11-13E030T20","PLATE, 3/16"" X 96"" X 20', ABS ","EA ","0","$0.00","$0.00",""
"110","11-13E220K10","PLATE, 1-3/8"" X 5' X 10', ABS ","EA ","1","$935.72","$935.72",""
"110","11-13E240K10","PLATE, 1.5"" X 5' X 10', ABS GR","EA ","0","$0.00","$0.00",""
"110","11-13M040T40","PLATE 4MM X 96"" X 40', ABS    ","EA ","152","$1,603.17","$243,681.84",""
"110","11-13M050T40","PLATE, 5MM X 96"" X 40'        ","EA ","49","$1,913.72","$93,772.28",""
"110","11-13M055T40","PLATE 5.5MM X 96"" X 40', ABS G","EA ","15","$2,104.74","$31,571.10",""
"110","11-13M060T40","PLATE, 6MM X 96"" X 40'        ","EA ","14","$2,295.68","$32,139.52",""
"110","11-13M065T40","PLATE, 6.5MM X 96"" X 40'      ","EA ","26","$2,381.80","$61,926.80",""
"110","11-13M070T40","PLATE, 7MM X 96"" X 40'        ","EA ","10","$2,745.73","$27,457.30",""
"110","11-13M075T40","PLATE, 7.5MM X 96"" X 40'      ","EA ","3","$2,745.73","$8,237.19",""
"110","11-13M080T40","PLATE, 8MM X 96"" X 40'        ","EA ","10","$2,903.79","$29,037.90",""
"110","11-13M085T40","PLATE, 8.5MM X 96"" X 40'      ","EA ","2","$3,112.02","$6,224.04",""
"110","11-13M095T40","PLATE, 9.5MM X 96"" X 40'      ","EA ","0","$0.01","$0.00",""
"110","11-13M100T40","PLATE, 10MM X 96"" X 40'       ","EA ","21","$3,159.27","$66,344.67",""
"110","11-13M110T40","PLATE, 11MM X 96"" X 40'       ","EA ","12","$3,475.45","$41,705.40",""
"110","11-13M120T40","PLATE, 12MM X 96"" X 40'       ","EA ","3","$3,790.84","$11,372.52",""
"110","11-13M125T40","PLATE, 12.5MM X 96"" X 40'     ","EA ","2","$3,948.10","$7,896.20",""
"110","11-13M130T40","PLATE, 13MM X 8FT X 40FT      ","EA ","1","$4,394.91","$4,394.91",""
"110","11-13M140T40","PLATE 14MM X 96"" X 40', ABS GR","EA ","1","$4,733.25","$4,733.25",""
"110","11-13M145T40","PLATE, 14.5MM X 96 X 40       ","EA ","2","$4,855.42","$9,710.84",""
"110","11-13M150T40","PLATE, 15MM X 96"" X 40'0""     ","EA ","0","$0.01","$0.00",""
"110","11-13M155T40","PLATE, 15.5MM X 96"" X 40'     ","EA ","3","$5,790.51","$17,371.53",""
"110","11-13M160T40","PLATE, 16MM X 96"" X 40'       ","EA ","3","$5,357.20","$16,071.60",""
"110","11-13M170T40","PLATE, STL, 17MM X 96"" X 40'  ","EA ","1","$5,747.40","$5,747.40",""
"110","11-13M200T40","PLATE, 20MM X 96"" X 20'       ","EA ","4","$6,696.71","$26,786.84",""
"110","11-13M220T40","PLATE 22MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00",""
"110","11-13M230T40","PLATE, 23MM X 96"" X 40', ABS G","EA ","2","$7,701.13","$15,402.26",""
"110","11-13M250T40","PLATE 25MM X 96"" X 40', ABS GR","EA ","6","$8,371.32","$50,227.92",""
"110","11-13M300T40","PLATE 30MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00",""
"110","11-13M320T40","PLATE, 32MM X 8' X 40'        ","EA ","5","$10,543.18","$52,715.90",""
"110","11-13M360T40","PLATE 36MM X 96"" X 40', ABS GR","EA ","1","$11,856.92","$11,856.92",""
"110","11-13M410T40","PLATE 41MM X 96"" X 40', ABS GR","EA ","1","$11,766.82","$11,766.82",""
"110","11-13M500T40","PLATE, 50MM X 96"" X 40', ABS G","EA ","1","$14,354.94","$14,354.94",""
"110","11-13M570T40","PLATE, 57MM X 96"" X 40', ABS G","EA ","0","$0.00","$0.00",""
"110","11-14M050T40","PLATE 5MM (8.04#) X 96"" X 40',","EA ","14","$7,265.63","$101,718.82",""
"110","11-14M055T40","PLATE 5.5MM(8.84#) X 96"" X 40'","EA ","7","$12,629.49","$88,406.43",""
"110","11-14M060T40","PLATE 6MM(9.65#) X 96"" X 40', ","EA ","15","$5,941.23","$89,118.45",""
"110","11-14M065T40","PLATE 6.5MM(10.45#) X 96"" X 40","EA ","10","$6,231.01","$62,310.10",""
"110","11-14M070T40","PLATE 7MM(11.26#) X 96"" X 40',","EA ","15","$7,397.10","$110,956.50",""
"110","11-14M075T40","PLATE 7.5MM(12.06#) X 96"" X 40","EA ","20","$7,183.46","$143,669.20",""
"110","11-14M080T40","PLATE 8MM(12.86#) X 96"" X 40',","EA ","34","$8,214.98","$279,309.32",""
"110","11-14M085T40","PLATE, 8.5MM(13.67#) X 96"" X 4","EA ","7","$11,713.92","$81,997.44",""
"110","11-14M090T40","PLATE 9MM(14.47#) X 96"" X 40',","EA ","11","$9,634.85","$105,983.35",""
"110","11-14M095T40","PLATE, 9.5MM(15.2#) X 96"" X 40","EA ","6","$8,922.40","$53,534.40",""
"110","11-14M100T40","PLATE 10MM(16.08#) X 96"" X 40'","EA ","13","$8,753.26","$113,792.38",""
"110","11-14M110T40","PLATE 11MM(17.69#) X 96"" X 40'","EA ","35","$9,629.67","$337,038.45",""
"110","11-14M120T40","PLATE 12MM(19.3#) X 96"" X 40',","EA ","9","$10,501.82","$94,516.38",""
"110","11-14M125T40","PLATE 12.5MM(20.1#) X 96"" X 40","EA ","8","$10,937.49","$87,499.92",""
"110","11-14M130T40","PLATE 13MM(20.9#) X 96"" X 40',","EA ","1","$11,773.82","$11,773.82",""
"110","11-14M135T40","PLATE 13.5MM(21.71#) X 96"" X 4","EA ","1","$12,227.66","$12,227.66",""
"110","11-14M140T40","PLATE, 14MM(22.51#) X 96"" X 40","EA ","2","$12,605.17","$25,210.34",""
"110","11-14M145T40","PLATE 14.5MM(23.31#) X 96"" X 4","EA ","2","$13,053.15","$26,106.30",""
"110","11-14M150T40","PLATE 15MM(24.12#) X 96"" X 40'","EA ","7","$13,506.74","$94,547.18",""
"110","11-14M160T40","PLATE 16MM(25.73#) X 96"" X 40'","EA ","2","$14,408.31","$28,816.62",""
"110","11-14M165T40","PLATE 16.5MM(26.53#) X 96"" X 4","EA ","1","$14,038.22","$14,038.22",""
"110","11-14M170T40","PLATE, 17MM(27.34#) X 96"" X 40","EA ","1","$15,401.74","$15,401.74",""
"110","11-14M200T40","PLATE 20MM(32.16#) X 96"" X 40'","EA ","1","$18,008.98","$18,008.98",""
"110","11-14M210T40","PLATE, 21MM(33.77#) X 96"" X 40","EA ","1","$18,910.55","$18,910.55",""
"110","11-14M250T40","PLATE, 25MM(40.2#) X 96"" X 40'","EA ","1","$22,509.69","$22,509.69",""
"110","11-14M317T40","PLATE, 31.7MM(51.45#) X 96"" X ","EA ","0","$14,749.60","$0.00",""
"110","11-14M320T40","PLATE 32MM X 8"" X 40', HSLA-80","EA ","3","$28,918.25","$86,754.75",""
"110","11-14M560T40","PLATE 56MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00",""
"110","11-15M048T40","PLATE, 4.77MM X 96"" X 40', ABS","EA ","18","$2,005.43","$36,097.74",""
"110","11-15M050T40","PLATE, 5MM X 8' X 40', ABS GRA","EA ","0","$0.01","$0.00",""
"110","11-15M055T40","PLATE, 5.5MM X 96"" X 40', EH  ","EA ","33","$2,101.49","$69,349.17",""
"110","11-15M060T40","PLATE, 6MM X 96"" X 40', EH    ","EA ","21","$2,520.93","$52,939.53",""
"110","11-15M065T40","PLATE, 6.5MM X 96"" X 40', EH  ","EA ","25","$2,645.15","$66,128.75",""
"110","11-15M070T40","PLATE, 7MM X 96"" X 40', EH    ","EA ","21","$2,848.79","$59,824.59",""
"110","11-15M075T40","PLATE, 7.5MM X 96"" X 40', EH  ","EA ","15","$3,049.32","$45,739.80",""
"110","11-15M080T40","PLATE, 8MM X 96"" X 40', EH    ","EA ","14","$3,204.19","$44,858.66",""
"110","11-15M085T40","PLATE, 8.5MM X 96"" X 40', ABS ","EA ","15","$3,403.56","$51,053.40",""
"110","11-15M090T40","PLATE, 9MM X 96"" X 40', EH    ","EA ","16","$3,603.95","$57,663.20",""
"110","11-15M095T40","PLATE, 9.5MM X 96"" X 40', EH  ","EA ","4","$3,804.34","$15,217.36",""
"110","11-15M100T40","PLATE, 10MM X 8' X 40'        ","EA ","0","$0.01","$0.00",""
"110","11-15M120T40","PLATE, 12MM X 8' X 40'        ","EA ","17","$4,241.34","$72,102.78",""
"110","11-15M145T40","PLATE, 14.5MM X 96"" X 40', EH ","EA ","1","$5,446.86","$5,446.86",""
"110","11-15M150T40","PLATE, 15MM X 96"" X 40', EH   ","EA ","1","$5,634.81","$5,634.81",""
"110","11-15M200T40","PLATE, 20MM X 96"" X 40', EH   ","EA ","8","$7,447.62","$59,580.96",""
"110","11-15M300T40","PLATE 30MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00",""
"110","11-15M500T40","PLATE, 50MM X 96"" X 20', EH   ","EA ","1","$18,002.37","$18,002.37",""
"110","11-15M700T40","PLATE, 70MM X 96"" X 40', ABS G","EA ","1","$25,197.83","$25,197.83",""
"110","11-16M060T40","PLATE 6MM X 96"" X 40', ABS GRA","EA ","0","$0.00","$0.00",""
"110","11-16M100T40","PLATE 10MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00",""
"110","11-16M155T40","PLATE 15.5MM X 96"" X 40', ABS ","EA ","0","$0.00","$0.00",""
"110","11-22E020K20","PLATE 11 GAGE X 60"" X 20', AST","EA ","27","$319.00","$8,613.00",""
"110","11-22E020N20","PLATE 1/8"" X 60"" X 20', ASTM A","EA ","0","$0.00","$0.00",""
"110","11-22E021K20","PLATE, 10 GAGE X 60"" X 20', AS","EA ","0","$0.00","$0.00",""
"110","11-42E030T10","PLATE, 3/16"" X 96"" X 120"", CRE","EA ","0","$0.00","$0.00",""
"110","11-42E040T20","PLATE, 1/4""X96""X240"", SST 316L","EA ","1","$5,991.76","$5,991.76",""
"110","11-90E050G10","PLATE, 48"" X 120"" X 5/16"" THK,","EA ","1","$8,495.86","$8,495.86",""
