"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"475","108107","            ","            ","LLX","NO LABOR  ","631","6","6","648","648","E2   ","ME2   ","67","289243","    ME200-631008","10","ME2 CLOSE OWH TK 3-36-1-F     ","24","100","98","78.00 ","98.00 ","78.00 ","0.00 ","0.00 ","127.00 ","113.00 ","113.00 ","113.00 ","","","06/07/16","08/31/16","04/06/17","06/21/17","1/1/1753","02/22/17"
"475","108107","            ","            ","GDR","NO LABOR  ","631","6","8","648","648","E2   ","ME2   ","67","289260","    ME200-631011","10","ME2 CLOSEOUT PDLO TNK 4-37-2-F","25","100","46","29.00 ","46.00 ","29.00 ","0.00 ","0.00 ","64.00 ","158.00 ","158.00 ","158.00 ","","","11/30/16","01/04/17","09/28/17","11/06/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLT","NO LABOR  ","631","6","6","648","648","F1   ","MF1   ","67","289229","    MF100-631013","10","MF1 CLOSE POT WTR TK 4-8-0-W  ","24","100","62","56.00 ","62.00 ","56.00 ","0.00 ","0.00 ","81.00 ","81.00 ","81.00 ","81.00 ","","","10/12/16","10/25/16","04/14/17","04/27/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLX","NO LABOR  ","631","6","6","648","648","E2   ","ME2   ","67","289225","    ME200-631009","10","ME2 CLOSE PDDO TK 4-38-1-F    ","24","100","87","67.00 ","87.00 ","67.00 ","0.00 ","0.00 ","113.00 ","67.00 ","67.00 ","67.00 ","","","06/07/16","08/31/16","04/06/17","06/21/17","1/1/1753","02/22/17"
"475","108107","            ","            ","GDR","NO LABOR  ","631","6","8","648","648","E2   ","ME2   ","67","289268","    ME200-631014","10","ME2 CLOSEOUT RGLO TNK 4-41-1-F","25","100","40","23.00 ","40.00 ","23.00 ","0.00 ","0.00 ","56.00 ","202.00 ","202.00 ","202.00 ","","","11/30/16","01/04/17","09/28/17","11/06/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LMQ","NO LABOR  ","631","6","6","648","648","D1   ","LD1   ","67","289212","    LD100-631003","10","LD1 CLOSE WTRMIST TK 1-31-1-W ","24","100","83","56.00 ","83.00 ","56.00 ","0.00 ","0.00 ","108.00 ","151.00 ","151.00 ","151.00 ","","","08/16/16","11/07/16","05/19/17","07/17/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENS","NO LABOR  ","631","6","6","648","648","E1   ","ME1   ","67","289218","    ME100-631004","10","ME1 CLOSE FO TK 5-26-0-F      ","24","100","75","67.00 ","75.00 ","67.00 ","0.00 ","0.00 ","98.00 ","553.00 ","553.00 ","553.00 ","","","04/04/16","05/13/16","03/14/17","04/11/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENP","NO LABOR  ","631","6","6","648","648","A2   ","MA2   ","67","289257","    MA200-631006","10","MA2 CLOSE JP-5 SRVC TK4-64-0-J","24","100","93","78.00 ","93.00 ","78.00 ","0.00 ","0.00 ","121.00 ","137.00 ","137.00 ","137.00 ","","","04/06/16","05/17/16","02/27/17","05/11/17","1/1/1753","02/22/17"
"475","1","            ","            ","981","          ","528","5","6","TST","623","F3   ","LF3   ","39","283495","    LF300-528001","10","2C528C400 F/H PLMG DR 18-26 S3","46","100","171","171.00 ","171.00 ","171.00 ","244.00 ","0.00 ","0.00 ","0.00 ","0.00 ","244.00 ","0.701 ","0.701 ","05/05/16","06/02/16","11/07/16","04/03/17","11/07/16","02/27/17"
"475","1","            ","            ","AAZ","106597","542","5","2","623","623","A1L  ","A1LS1 ","115","289003","    L9900-X00881","10","106597 ECN 21A1LS1-008        ","16","100","0","16.00 ","0.00 ","16.00 ","17.00 ","0.00 ","0.00 ","0.00 ","0.00 ","17.00 ","0.000 ","0.941 ","09/17/15","10/09/15","08/13/15","01/31/17","02/20/17","02/27/17"
"475","1","            ","            ","NFP","          ","320","3","6","TST","626","S    ","S00   ","65","287726","    S0000-320057","10","2C320C406 F1L/F1U-F2L/F2U 330 ","49","100","343","24.00 ","343.00 ","24.00 ","25.00 ","0.00 ","0.00 ","0.00 ","0.00 ","25.00 ","13.720 ","0.960 ","10/26/16","12/06/16","03/15/17","04/14/17","02/10/17","02/27/17"
"475","1","            ","            ","LBP","CF 0988   ","671","6","6","625","625","S    ","S00   ","60","288360","    L9900-X00882","10","CF 0988 81590 D3T INT PLG STG ","40","100","0","40.00 ","0.00 ","40.00 ","36.00 ","0.00 ","0.00 ","0.00 ","0.00 ","36.00 ","0.000 ","1.111 ","08/11/16","08/24/16","09/26/16","07/31/17","02/08/17","02/27/17"
"475","1","            ","            ","LFR","105489","612","6","6","625","625","X    ","X02   ","53","288939","    L9900-X00894","10","105489 SW REPAIR 612 STNCHONS ","40","100","0","32.00 ","0.00 ","32.00 ","20.50 ","0.00 ","0.00 ","0.00 ","0.00 ","20.50 ","0.000 ","1.561 ","05/19/16","06/21/16","07/05/16","03/22/17","02/16/17","02/27/17"
"475","1","            ","            ","KKS","          ","330","3","6","626","626","S    ","AD2   ","117","286890","    AD200-330004","10","AD2 H/U 330 (SS LTS)          ","41","100","100","100.00 ","100.00 ","100.00 ","122.50 ","0.00 ","0.00 ","0.00 ","0.00 ","122.50 ","0.816 ","0.816 ","08/05/16","10/20/16","11/07/16","04/03/17","01/11/17","02/27/17"
"475","1","            ","            ","KGR","          ","593","5","6","623","623","A2   ","MA2   ","115","281010","    A2000-593001","10","MA2 FINAL H/U 5932 OW         ","38","100","170","77.00 ","170.00 ","77.00 ","280.00 ","0.00 ","0.00 ","0.00 ","0.00 ","280.00 ","0.607 ","0.275 ","03/18/16","04/14/16","08/08/16","01/30/17","08/05/16","02/27/17"
"475","1","            ","            ","NFM","          ","320","3","6","TST","626","S    ","S00   ","65","287721","    S0000-320055","10","2C320C414 HZ TRANS IR & C 330 ","49","100","172","32.00 ","172.00 ","32.00 ","44.00 ","0.00 ","0.00 ","0.00 ","0.00 ","44.00 ","3.909 ","0.727 ","01/12/17","01/18/17","04/04/17","04/12/17","02/09/17","02/27/17"
"475","1","            ","            ","LGP","          ","631","6","6","648","648","E1   ","ME1   ","67","288820","    L9900-R00221","10","RWK-ME1-STRIPPING PIPES       ","800","100","0","40.00 ","0.00 ","40.00 ","36.00 ","0.00 ","0.00 ","0.00 ","0.00 ","36.00 ","0.000 ","1.111 ","12/02/15","02/23/16","12/07/15","08/22/16","02/17/17","02/27/17"
"475","1","            ","            ","KAH","          ","256","2","6","623","623","A2   ","MA2   ","115","289031","    L9900-R00227","10","RWK-MA2-CORRECT 256 VALVES    ","810","100","0","48.00 ","0.00 ","48.00 ","64.00 ","0.00 ","0.00 ","0.00 ","0.00 ","64.00 ","0.000 ","0.750 ","03/18/16","10/11/16","06/06/16","02/24/17","02/17/17","02/27/17"
"475","1","            ","            ","KAH","          ","256","2","6","623","623","A2   ","MA2   ","115","280247","    A2000-256001","10","MA2 FINAL H/U 2561 SW CLG     ","38","100","958","476.00 ","958.00 ","476.00 ","794.00 ","0.00 ","0.00 ","0.00 ","0.00 ","794.00 ","1.207 ","0.599 ","03/18/16","10/11/16","06/06/16","02/24/17","06/02/16","02/27/17"
"475","1","            ","            ","LJE","          ","631","6","6","648","648","S2   ","MS2   ","67","279211","    MS200-631002","10","MS2 CRFTMN COMPLT PAINT       ","24","100","31","25.00 ","31.00 ","25.00 ","273.00 ","0.00 ","0.00 ","0.00 ","0.00 ","273.00 ","0.114 ","0.092 ","06/13/16","09/07/16","09/16/16","04/13/17","09/06/16","02/27/17"
"475","1","            ","            ","JMD","101398","505","5","4","623","623","A2L  ","A2L   ","40","287488","    L9900-X00858","10","101398 A2L/S2L AFFF/OILY WASTE","31","100","0","40.00 ","0.00 ","40.00 ","236.50 ","0.00 ","0.00 ","0.00 ","0.00 ","236.50 ","0.000 ","0.169 ","01/22/16","03/17/16","06/02/16","02/01/17","02/07/17","02/27/17"
"475","1","            ","            ","LMU","          ","631","6","6","648","648","S    ","AD1   ","67","284063","    AD100-631001","10","AD1 CRAFTSMAN COMPLETE PAINT  ","24","100","87","100.00 ","87.00 ","100.00 ","242.00 ","0.00 ","0.00 ","0.00 ","0.00 ","242.00 ","0.360 ","0.413 ","06/14/16","09/08/16","10/10/16","07/31/17","10/06/16","02/27/17"
"475","1","            ","            ","FEN","FCN-004762","651","6","6","625","625","E2   ","GE2   ","60","285623","    L9900-X00836","10","FCN-004762 GE2 AD ACESS-GALY  ","40","100","0","16.00 ","0.00 ","16.00 ","9.00 ","0.00 ","0.00 ","0.00 ","0.00 ","9.00 ","0.000 ","1.778 ","03/02/16","04/18/16","03/04/16","06/21/17","02/10/17","02/27/17"
"475","1","            ","            ","NFX","          ","320","3","6","TST","626","S    ","S00   ","65","287715","    S0000-320065","10","2C320C402 IR&C F3 330         ","49","100","137","15.00 ","137.00 ","15.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","8.562 ","0.938 ","11/14/16","01/17/17","03/20/17","04/05/17","02/23/17","02/27/17"
"475","1","            ","            ","EGT","          ","622","6","6","62W","621","D3   ","LD3   ","40","286067","    LD300-622001","10","LD3 INSTALL 622 GRT/STAN      ","42","100","470","663.00 ","470.00 ","663.00 ","562.15 ","0.00 ","0.00 ","0.00 ","0.00 ","562.15 ","0.836 ","1.179 ","08/25/16","09/15/16","01/03/17","03/24/17","01/19/17","02/27/17"
"475","1","            ","            ","LHQ","          ","631","6","6","648","648","F2   ","AF2   ","67","282204","    AF200-631002","10","AF2 CRFTMN COMPLT PAINT       ","24","100","46","31.00 ","46.00 ","31.00 ","113.00 ","0.00 ","0.00 ","0.00 ","0.00 ","113.00 ","0.407 ","0.274 ","04/11/16","05/20/16","08/08/16","03/20/17","08/26/16","02/27/17"
"475","1","            ","            ","LTV","          ","201","2","6","624","624","S2   ","MS2   ","66","283541","    MS200-201001","10","MS2 INSTL 201 MACH POST ERECT ","39","100","44","44.00 ","44.00 ","44.00 ","42.00 ","0.00 ","0.00 ","0.00 ","0.00 ","42.00 ","1.048 ","1.048 ","02/23/16","03/14/16","03/29/17","04/13/17","02/23/17","02/27/17"
"475","1","            ","            ","EBA","MULTI     ","321","3","1","625","625","S    ","S00   ","53","288223","    L9900-X00872","10","MULTI PHOTOMETRIC SUR BMD FAB ","28","100","0","70.00 ","0.00 ","70.00 ","25.00 ","0.00 ","0.00 ","0.00 ","0.00 ","25.00 ","0.000 ","2.800 ","11/17/14","02/19/15","11/17/14","03/08/17","02/07/17","02/27/17"
"475","1","            ","            ","LMZ","          ","631","6","6","648","648","S    ","S00   ","67","284064","    AD200-631001","10","AD2 CRAFTSMAN COMPLETE PAINT  ","24","100","87","320.00 ","87.00 ","320.00 ","412.38 ","0.00 ","0.00 ","0.00 ","0.00 ","412.38 ","0.211 ","0.776 ","06/14/16","09/08/16","11/07/16","07/31/17","11/04/16","02/27/17"
"475","1","            ","            ","NGD","          ","320","3","6","TST","626","S    ","S00   ","65","287808","    S0000-320071","10","2C320C402 E2 330              ","49","100","41","9.00 ","41.00 ","9.00 ","10.00 ","0.00 ","0.00 ","0.00 ","0.00 ","10.00 ","4.100 ","0.900 ","09/12/16","10/12/16","02/28/17","03/27/17","02/20/17","02/27/17"
"475","1","            ","            ","NFZ","          ","320","3","6","TST","626","S    ","S00   ","65","287772","    S0000-320067","10","2C320C402 VER TEST A1 330     ","49","100","103","12.00 ","103.00 ","12.00 ","30.00 ","0.00 ","0.00 ","0.00 ","0.00 ","30.00 ","3.433 ","0.400 ","09/28/16","11/21/16","03/16/17","04/05/17","02/20/17","02/27/17"
"475","1","            ","            ","LMW","          ","631","6","6","648","648","S    ","LD2   ","67","284055","    LD200-631001","10","LD2 CRAFTSMAN COMPLETE PAINT  ","24","100","87","496.00 ","87.00 ","496.00 ","523.37 ","0.00 ","0.00 ","0.00 ","0.00 ","523.37 ","0.166 ","0.948 ","06/14/16","09/08/16","11/07/16","07/31/17","10/31/16","02/27/17"
"475","1","            ","            ","YAL","          ","631","6","8","648","648","S    ","S00   ","67","288953","    S0000-631069","10","SW VS BLAST SHIELD COATING    ","25","100","60","60.00 ","60.00 ","60.00 ","72.00 ","0.00 ","0.00 ","0.00 ","0.00 ","72.00 ","0.833 ","0.833 ","10/24/16","10/28/16","07/25/17","07/31/17","02/20/17","02/27/17"
"475","1","            ","            ","JMX","106726","262","2","4","623","623","A1L  ","A1L   ","115","289166","    L9900-X00912","10","106726 23A1L ECN# 57 LO DRAIN ","31","100","0","40.00 ","0.00 ","40.00 ","41.00 ","0.00 ","0.00 ","0.00 ","0.00 ","41.00 ","0.000 ","0.976 ","12/18/15","02/22/16","01/18/16","01/09/17","02/23/17","02/27/17"
"475","1","            ","            ","MAD","          ","259","2","6","625","625","S    ","SI0   ","60","286497","    SI000-259016","10","SI0 LVR/SCRN INTK FNL INS STBD","40","100","61","61.00 ","61.00 ","61.00 ","61.50 ","0.00 ","0.00 ","0.00 ","0.00 ","61.50 ","0.992 ","0.992 ","08/11/16","10/06/16","10/10/16","05/11/17","02/03/17","03/01/17"
"475","1","            ","            ","MAD","          ","259","2","6","625","625","S    ","SI0   ","60","286496","    SI000-259015","10","SI0 LVR/SCRN INTK FNL INS PORT","40","100","61","61.00 ","61.00 ","61.00 ","49.00 ","0.00 ","0.00 ","0.00 ","0.00 ","49.00 ","1.245 ","1.245 ","08/11/16","10/06/16","10/10/16","05/11/17","02/03/17","03/01/17"
