"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    D2T00-622001-10","2/18/2017","479","107527","          ","            ","EBQ","NO LABOR  ","622","6","62W","621","D2T  ","D2TD2 ","21","","    D2T00-622001","10","D2TD2 INSTL 622 HANDRAIL @ ACE","18","0","12","12","0","0","0","11","14","11","0","11","","","2/9/2017","3/7/2017","2/20/2017","2/27/2017"
"    D4S00-622001-10","2/18/2017","479","1","          ","            ","FAK","          ","622","6","TST","621","D4S  ","D4S   ","40","","    D4S00-622001","10","2C622C400 D4S CLBR SFTY TEST  ","8","0","13","18","0","0","0","18","0","0","0","18","","","6/15/2017","6/21/2017","9/5/2017","10/2/2017"
"    E1L00-622001-10","2/18/2017","479","1","          ","            ","DNZ","          ","622","6","621","621","E1L  ","E1L   ","53","284230","    E1L00-622001","10","E1L SUB 622 STAN/SOCKETS      ","4","100","10","8","10","8","11","0","0","0","0","11","0.90909090909091","0.72727272727273","3/29/2016","4/4/2016","11/14/2016","12/9/2016"
"    E1L00-622003-10","2/18/2017","479","1","          ","            ","AGT","          ","622","6","62H","621","E1L  ","E1LB1 ","5","286467","    E1L00-622003","10","E1L INSTALL 622 PADS/GRT/STAN ","18","100","6","34","6","34","14","0","0","0","0","14","0.42857142857143","2.4285714285714","5/24/2016","7/12/2016","11/18/2016","1/25/2017"
"    E1U00-622001-10","2/18/2017","479","1","          ","            ","CQA","          ","622","6","62H","621","E1US1","E1US1 ","5","286473","    E1U00-622001","10","E1US1 INSTL 622 STAN SKTS     ","18","0","1","10","0","0","0","10","0","0","0","10","","","1/18/2017","2/6/2017","1/16/2017","2/20/2017"
"    E1U00-622002-10","2/18/2017","479","1","          ","            ","CQA","          ","622","6","62H","621","E1US1","E1US1 ","116","286709","    E1U00-622002","10","E1US1 INSTALL 622 SUP STR/HW  ","18","70","14","54","9.8","37.8","70","26","0","0","0","96","0.14","0.54","1/18/2017","2/6/2017","1/16/2017","2/20/2017"
"    E1U00-622003-10","2/18/2017","479","1","          ","            ","ALW","          ","622","6","62H","621","E1US2","E1US2 ","116","285752","    E1U00-622003","10","E1US2 INSTALL 622 SUP STR/HW  ","18","100","29","50","29","50","43","0","0","0","0","43","0.67441860465116","1.1627906976744","1/3/2017","1/30/2017","1/16/2017","3/28/2017"
"    E2L00-622003-10","2/18/2017","479","1","          ","            ","ASW","          ","622","6","62H","621","E2L  ","E2L   ","5","284796","    E2L00-622003","10","E2L INSTL 622 PADS/SKTS/ASSYS ","18","100","156","80","156","80","111.83","0","0","0","0","111.83","1.3949745148887","0.71537154609675","7/6/2016","8/25/2016","12/12/2016","1/25/2017"
"    E2L00-622004-10","2/18/2017","479","1","          ","            ","DPB","          ","622","6","621","621","E2L  ","E2L   ","2","287973","    E2L00-622004","10","E2L SUB 622 GRATING ASSYS     ","4","65","0","40","0","26","280","151","0","0","0","431","0","9.29E-2","6/23/2016","7/5/2016","10/28/2016","1/31/2017"
"    E2L00-622001-10","2/18/2017","479","1","          ","            ","DPB","          ","622","6","621","621","E2L  ","E2L   ","53","284147","    E2L00-622001","10","E2L SUB 622 STANCHION ASSYS   ","4","100","121","116","121","116","104.5","0","0","0","0","104.5","1.1578947368421","1.1100478468899","6/23/2016","7/5/2016","10/28/2016","1/31/2017"
"    E2U00-622002-10","2/18/2017","479","1","          ","            ","AUY","          ","622","6","62H","621","E2U  ","E2U   ","5","284793","    E2U00-622002","10","E2U INSTL 622 STAN SKTS       ","18","37","40","40","14.8","14.8","16.5","29","0","0","0","45.5","0.8969696969697","0.8969696969697","7/29/2016","11/29/2016","12/12/2016","2/9/2017"
"    E2U00-622001-10","2/18/2017","479","1","          ","            ","888","          ","622","6","62H","621","E2U  ","E2UD3 ","4","","    E2U00-622001","10","E2UD3 INSTL 622 STAN SKTS     ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F2L00-622003-10","2/18/2017","479","1","          ","            ","AZV","          ","622","6","62H","621","F2L  ","F2L   ","116","284834","    F2L00-622003","10","F2L INSTALL 622 SKTS/STN BASE ","18","100","12","12","12","12","5","0","0","0","0","5","2.4","2.4","2/21/2017","3/16/2017","1/16/2017","1/25/2017"
"    F2L00-622002-10","2/18/2017","479","1","          ","            ","DNV","          ","622","6","621","621","F2L  ","F2L   ","53","284836","    F2L00-622002","10","F2L SUB 622 SUB ASSEMBLIES    ","4","100","4","4","4","4","3","0","0","0","0","3","1.3333333333333","1.3333333333333","8/26/2016","9/1/2016","11/18/2016","11/23/2016"
"    F3L00-622003-10","2/18/2017","479","1","          ","            ","BDJ","          ","622","6","62H","621","F3L  ","F3L   ","116","283641","    F3L00-622003","10","F3L INSTALL 622 PADS/GRT/STAN ","18","100","71","67","71","67","131","0","0","0","0","131","0.54198473282443","0.51145038167939","6/8/2016","7/13/2016","9/26/2016","10/26/2016"
"    F3L00-622005-10","2/18/2017","479","1","          ","            ","BDJ","          ","622","6","62H","621","F3L  ","F3L   ","116","284117","    F3L00-622005","10","F3L INSTALL 622 COAMING       ","18","100","68","65","68","65","74","0","0","0","0","74","0.91891891891892","0.87837837837838","6/8/2016","7/13/2016","9/26/2016","10/26/2016"
"    F3L00-622001-10","2/18/2017","479","1","          ","            ","DNX","          ","622","6","621","621","F3L  ","F3L   ","53","283633","    F3L00-622001","10","F3L SUB 622 GRT/STAN          ","4","100","2","34","2","34","77","0","0","0","0","77","0.025974025974026","0.44155844155844","6/1/2016","6/7/2016","10/28/2016","11/2/2016"
"    F3L00-622004-10","2/18/2017","479","1","          ","            ","888","          ","622","6","62H","621","F3L  ","F3LD1 ","4","","    F3L00-622004","10","F3LD1 INSTALL 622 COAMING     ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F3U00-622002-10","2/18/2017","479","1","          ","            ","JJM","          ","622","6","62H","621","F3U  ","F3U   ","5","","    F3U00-622002","10","F3U INSTL 622 SOCKETS/STEP    ","18","0","9","13","0","0","0","9","0","0","0","9","","","5/24/2016","6/29/2016","10/28/2016","2/3/2017"
"    F3U00-622001-10","2/18/2017","479","1","          ","            ","888","          ","622","6","62H","621","F3U  ","F3UD1 ","4","","    F3U00-622001","10","F3UD1 INST 622 PADS/GRT/STAN  ","18","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    GE100-622001-10","2/18/2017","479","1","          ","            ","EFC","          ","622","6","62H","621","E1   ","GE1   ","4","","    GE100-622001","10","GE1 INSTALL 622 SUP STR/HW    ","42","0","9","19","0","0","0","9","0","0","0","9","","","8/24/2017","9/6/2017","8/24/2017","9/8/2017"
"    HD300-622001-10","2/18/2017","479","1","          ","            ","EGN","          ","622","6","62W","621","D3   ","HD3   ","21","","    HD300-622001","10","HD3 INSTALL 622 STAN AT MEZ   ","42","0","0","48","0","0","0","0","0","0","0","0","","","11/16/2017","11/30/2017","1/5/2018","1/19/2018"
"    HD400-622001-10","2/18/2017","479","1","          ","            ","EGP","          ","622","6","62W","621","D4   ","HD4   ","21","","    HD400-622001","10","HD4 INSTALL 622 STANCHIONS    ","42","0","0","35","0","0","0","0","0","0","0","0","","","11/3/2017","11/15/2017","11/10/2017","11/28/2017"
"    LD100-622001-10","2/18/2017","479","1","          ","            ","EGQ","          ","622","6","62W","621","D1   ","LD1   ","21","","    LD100-622001","10","LD1 INSTALL 622 STANCHIONS    ","42","0","4","14","0","0","0","14","0","0","0","14","","","10/25/2017","11/6/2017","10/27/2017","11/10/2017"
"    LD200-622001-10","2/18/2017","479","1","          ","            ","EGS","          ","622","6","62W","621","D2   ","LD2   ","126","","    LD200-622001","10","LD2 INSTALL 622 STANCHIONS    ","42","0","0","81","0","0","0","0","0","0","0","0","","","1/5/2018","1/26/2018","2/15/2018","3/13/2018"
"    LD300-622001-10","2/18/2017","479","1","          ","            ","EGT","          ","622","6","62W","621","D3   ","LD3   ","21","","    LD300-622001","10","LD3 INSTALL 622 SUP STR/HW    ","42","0","222","1149","0","0","0","222","0","0","0","222","","","11/3/2017","12/8/2017","11/10/2017","12/22/2017"
"    LF300-622001-10","2/18/2017","479","1","          ","            ","EGA","          ","622","6","62H","621","F3   ","LF3   ","4","","    LF300-622001","10","LF3 INSTL 622 STANCHIONS      ","42","0","5","15","0","0","0","15","0","0","0","15","","","9/26/2017","10/6/2017","9/26/2017","10/10/2017"
"    MA100-622003-10","2/18/2017","479","1","          ","            ","EFF","          ","622","6","62H","621","A1   ","MA1   ","4","","    MA100-622003","10","MA1 FAB/INST 622 FLPT/STAN    ","42","0","0","872","0","0","0","0","0","0","0","0","","","11/28/2017","2/20/2018","12/6/2017","3/28/2018"
"    MA100-622001-10","2/18/2017","479","1","          ","            ","EFF","          ","622","6","62H","621","A1   ","MA1   ","20","","    MA100-622001","10","MA1 INSTL 622 SUP STR/HW      ","42","0","412","51","0","0","0","51","0","0","0","51","","","11/28/2017","2/20/2018","12/6/2017","3/28/2018"
"    MA100-622002-10","2/18/2017","479","1","          ","            ","EFG","          ","622","6","62H","621","A1   ","MA1   ","107","","    MA100-622002","10","MA1 INSTL 622 COFFERDAM       ","42","0","12","25","0","0","0","12","0","0","0","12","","","2/21/2018","3/5/2018","3/29/2018","4/12/2018"
"    MA200-622001-10","2/18/2017","479","1","          ","            ","EFH","          ","622","6","62H","621","A2   ","MA2   ","4","","    MA200-622001","10","MA2 INSTALL 622 SUP STR/HW    ","42","0","159","443","0","0","0","159","0","0","0","159","","","8/3/2017","9/15/2017","8/3/2017","9/25/2017"
"    ME100-622002-10","2/18/2017","479","1","          ","            ","EFJ","          ","622","6","62H","621","E1   ","ME1   ","107","","    ME100-622002","10","ME1 FAB/INSTL 622 FLOOR PLATES","42","0","301","1161","0","0","0","376","0","0","0","376","","","6/13/2017","9/6/2017","6/13/2017","10/4/2017"
"    ME100-622001-10","2/18/2017","479","1","          ","            ","EFJ","          ","622","6","62H","621","E1   ","ME1   ","107","","    ME100-622001","10","ME1 INSTL 622 SUP STR/HW      ","42","0","240","924","0","0","0","301","0","0","0","301","","","6/13/2017","9/6/2017","6/13/2017","10/4/2017"
"    ME100-622003-10","2/18/2017","479","1","          ","            ","888","          ","622","60","62H","621","E1   ","ME1   ","107","","    ME100-622003","10","ME1 INSTALL GUARDLINES        ","42","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    ME200-622002-10","2/18/2017","479","1","          ","            ","EFL","          ","622","6","62H","621","E2   ","ME2   ","107","","    ME200-622002","10","ME2 FAB/INSTL 622 FLOOR PLATES","42","0","0","629","0","0","0","0","0","0","0","0","","","10/11/2017","12/15/2017","11/1/2017","1/26/2018"
"    ME200-622003-10","2/18/2017","479","1","          ","            ","EFL","          ","622","6","62H","621","E2   ","ME2   ","107","","    ME200-622003","10","ME2 INSTL GUARDLINES          ","42","0","0","150","0","0","0","0","0","0","0","0","","","10/11/2017","12/15/2017","11/1/2017","1/26/2018"
"    ME200-622001-10","2/18/2017","479","1","          ","            ","EFL","          ","622","6","62H","621","E2   ","ME2   ","130","289130","    ME200-622001","10","ME2 INSTL 622 SUPPORT STRUCTUR","42","0","811","1084","0","0","0","1514","0","0","0","1514","","","10/11/2017","12/15/2017","11/1/2017","1/26/2018"
"    MF300-622001-10","2/18/2017","479","1","          ","            ","EGC","          ","622","6","62H","621","F3   ","MF3   ","107","","    MF300-622001","10","MF3 INSTALL 622 COFFERDAM     ","42","0","12","32","0","0","0","12","0","0","0","12","","","7/20/2017","8/10/2017","7/20/2017","8/15/2017"
"    MF300-622002-10","2/18/2017","479","1","          ","            ","EGE","          ","622","6","62H","621","F3   ","MF3   ","107","","    MF300-622002","10","MF3 FAB/INST 622 GRT/STAN/PLTS","42","0","126","767","0","0","0","126","0","0","0","126","","","7/20/2017","8/31/2017","7/20/2017","9/11/2017"
"    MF300-622003-10","2/18/2017","479","1","          ","            ","EGE","          ","622","6","62H","621","F3   ","MF3   ","107","","    MF300-622003","10","MF3 FAB/INST 622 FLOOR PLATES ","42","0","158","578","0","0","0","158","0","0","0","158","","","7/20/2017","8/31/2017","7/20/2017","9/11/2017"
"    MF300-622004-10","2/18/2017","479","1","          ","            ","EGE","          ","622","6","62H","621","F3   ","MF3   ","107","","    MF300-622004","10","MF3 INSTALL 622 GUARDLINES    ","42","0","3","10","0","0","0","3","0","0","0","3","","","7/20/2017","8/31/2017","7/20/2017","9/11/2017"
"    MS200-622001-10","2/18/2017","479","1","          ","            ","EGD","          ","622","6","62H","621","S2   ","MS2   ","20","","    MS200-622001","10","MS2 INSTALL 622 SUP STR/HW    ","42","0","0","1700","0","0","0","0","0","0","0","0","","","8/21/2017","2/15/2018","8/21/2017","6/11/2018"
"    MS200-622002-10","2/18/2017","479","1","          ","            ","EGD","          ","622","6","62H","621","S2   ","MS2   ","20","","    MS200-622002","10","MS2 FAB/INSTL 622 FLPLT/STAN  ","42","0","0","348","0","0","0","0","0","0","0","0","","","8/21/2017","2/15/2018","8/21/2017","6/11/2018"
"    OD200-622002-10","2/18/2017","479","1","          ","            ","EGU","          ","622","6","62W","621","D2   ","OD2   ","40","","    OD200-622002","10","OD2 INSTALL 622 FLOOR PLATES  ","42","0","0","15","0","0","0","0","0","0","0","0","","","12/11/2017","1/9/2018","12/19/2017","1/22/2018"
"    RA100-622001-10","2/18/2017","479","1","          ","            ","EFN","          ","622","6","62H","621","A1   ","RA1   ","4","","    RA100-622001","10","RA1 INSTALL 622 SUP STR/HW    ","42","0","0","28","0","0","0","0","0","0","0","0","","","1/11/2018","1/23/2018","1/31/2018","2/14/2018"
"    RS100-622001-10","2/18/2017","479","1","          ","            ","EFQ","          ","622","6","62H","621","S1   ","RS1   ","4","","    RS100-622001","10","RS1 INSTALL 622 SUP STR/HW    ","42","0","0","207","0","0","0","0","0","0","0","0","","","10/24/2017","11/28/2017","10/24/2017","12/5/2017"
"    S0000-622001-10","2/18/2017","479","1","          ","            ","615","          ","622","6","TST","621","S    ","S00   ","40","","    S0000-622001","10","2C622C401 STAPLE STATIC LD TST","45","0","32","32","0","0","0","32","0","0","0","32","","","1/24/2018","3/29/2018","2/15/2018","5/18/2018"
"    S1U00-622002-10","2/18/2017","479","1","          ","            ","DCQ","          ","622","6","62H","621","S1U  ","S1UD1 ","5","","    S1U00-622002","10","S1UD1 INSTL 622 STAN SOCKETS  ","18","0","17","40","0","0","0","16","0","0","0","16","","","1/18/2017","3/20/2017","1/16/2017","4/25/2017"
"    S2L00-622007-10","2/18/2017","479","1","          ","            ","BJC","          ","622","6","62H","621","S2L  ","S2L   ","4","","    S2L00-622007","10","S2L INSTL 622 PADS/GRT/STAN   ","18","0","136","181","0","0","0","181","0","0","0","181","","","3/10/2017","4/25/2017","3/27/2017","5/12/2017"
"    S2U00-622001-10","2/18/2017","479","1","          ","            ","JJQ","          ","622","6","62H","621","S2U  ","S2U   ","4","","    S2U00-622001","10","S2U INSTL 622 STAN SKTS       ","18","0","4","8","0","0","0","8","0","0","0","8","","","4/5/2017","5/3/2017","5/11/2017","6/2/2017"
"    S3U00-622001-10","2/18/2017","479","1","          ","            ","JJR","          ","622","6","62H","621","S3U  ","S3U   ","5","","    S3U00-622001","10","S3U INSTALL 622 STN SKTS/STPLS","18","0","11","11","0","0","0","11","0","0","0","11","","","4/5/2017","5/3/2017","6/6/2017","6/30/2017"
"    L9900-X00008-10","2/18/2017","479","1","          ","            ","KLS","PCW 1023  ","622","6","625","621","S3U  ","S3U   ","40","","    L9900-X00008","10","PCW 1023 105781 S3U ADD 622 GR","18","0","56","56","0","0","0","56","0","0","0","56","","","4/5/2017","5/3/2017","6/6/2017","6/26/2017"
"    WS200-622001-10","2/18/2017","479","1","          ","            ","EFS","          ","622","6","62H","621","S2   ","WS2   ","4","","    WS200-622001","10","WS2 INSTALL 622 SUP STR/HW    ","42","0","0","93","0","0","0","0","0","0","0","0","","","1/16/2018","2/6/2018","2/13/2018","3/9/2018"
"    MA200-622002-10","2/18/2017","479","1","          ","            ","EFH","          ","622","6","62H","625","A2   ","MA2   ","107","","    MA200-622002","10","MA2 FAB/INSTL 622 FLR PLTS/RLS","40","0","40","40","0","0","0","40","0","0","0","40","","","8/3/2017","9/15/2017","8/3/2017","9/25/2017"
"    ME100-622004-10","2/18/2017","479","1","          ","            ","EFJ","          ","622","6","62H","625","E1   ","ME1   ","107","","    ME100-622004","10","ME1 INSTALL GUARDLINES        ","40","0","6","12","0","0","0","7","0","0","0","7","","","6/13/2017","9/6/2017","6/13/2017","10/4/2017"
